37
idx	RT	PRT	ST	amb_id
36	774.56	774.56	600.00	15
35	994.93	994.93	600.00	9
34	493.83	493.83	600.00	11
33	706.43	706.43	600.00	7
32	435.91	435.91	600.00	15
31	574.20	2296.79	1443.35	0
30	1165.31	1165.31	600.00	17
29	1161.46	4645.83	600.00	19
12	980.19	980.19	600.00	15
11	507.10	2028.41	600.00	5
10	1136.70	4546.81	600.00	3
9	313.83	313.83	2041.98	10
8	644.74	2578.95	2890.01	2
7	1226.11	1226.11	1995.91	14
6	1236.73	4946.93	600.00	7
5	529.13	529.13	600.00	11
4	579.85	3819.42	600.00	8
3	946.22	3784.88	1615.46	12
2	1173.74	4694.98	3342.46	0
1	1463.54	1463.54	600.00	13
0	1008.76	4035.04	600.00	1
13	550.31	550.31	600.00	19
14	569.67	3778.66	600.00	4
15	955.57	3822.29	600.00	13
16	332.96	1331.83	600.00	11
17	1558.88	1558.88	600.00	15
18	478.51	478.51	600.00	17
19	457.78	3331.10	600.00	12
20	446.10	446.10	600.00	4
21	520.14	2080.56	600.00	11
22	916.01	916.01	600.00	13
23	853.96	3415.83	1451.48	10
24	808.13	808.13	1340.72	4
25	202.32	202.32	600.00	14
26	820.78	820.78	600.00	9
27	154.11	616.45	600.00	3
28	906.99	906.99	600.00	11
