37
idx	RT	PRT	ST	amb_id
36	2569.03	4069.03	600.00	20
35	1533.39	3033.39	600.00	20
34	305.42	305.42	600.00	11
33	259.43	259.43	600.00	15
32	407.27	407.27	600.00	9
31	517.37	2069.47	1443.35	20
30	432.15	432.15	600.00	7
29	364.65	1458.61	600.00	11
12	357.25	357.25	600.00	11
11	384.10	1536.40	600.00	23
10	994.11	3976.45	600.00	21
9	319.78	319.78	2041.98	2
8	473.09	1892.36	2890.01	24
7	1002.81	1002.81	1995.91	12
6	1236.73	4946.93	600.00	17
5	1510.19	1510.19	600.00	9
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	0
2	1173.74	4694.98	3342.46	20
1	1588.45	1588.45	600.00	5
0	1008.76	4035.04	600.00	11
13	550.31	550.31	600.00	19
14	272.03	1088.13	600.00	13
15	470.47	1881.90	600.00	5
16	198.43	793.72	600.00	17
17	301.18	301.18	600.00	9
18	478.51	478.51	600.00	27
19	472.97	1891.89	600.00	1
20	443.28	443.28	600.00	4
21	483.10	1932.39	600.00	17
22	677.15	677.15	600.00	15
23	454.20	1816.80	1451.48	14
24	443.10	443.10	1340.72	22
26	230.73	230.73	600.00	13
27	300.87	1203.46	600.00	21
25	334.30	334.30	600.00	20
28	604.33	604.33	600.00	23
