37
idx	RT	PRT	ST	amb_id
36	2501.57	4001.57	600.00	2
35	1465.93	2965.93	600.00	2
34	225.80	225.80	600.00	15
33	204.67	204.67	600.00	19
32	281.99	281.99	600.00	1
31	449.91	1799.65	1443.35	2
30	597.71	597.71	600.00	7
29	752.03	3008.11	600.00	5
12	410.54	410.54	600.00	15
11	384.10	1536.40	600.00	13
10	1136.70	4546.81	600.00	3
9	515.12	515.12	2041.98	4
8	473.09	1892.36	2890.01	14
7	1002.81	1002.81	1995.91	2
6	1236.73	4946.93	600.00	17
5	1400.60	1400.60	600.00	5
4	579.85	3819.42	600.00	18
3	560.14	2240.57	1615.46	0
2	1173.74	4694.98	3342.46	10
1	1588.45	1588.45	600.00	15
0	1008.76	4035.04	600.00	11
13	550.31	550.31	600.00	9
14	221.71	2386.85	600.00	12
15	557.65	2230.62	600.00	11
16	199.91	799.63	600.00	17
17	297.74	297.74	600.00	5
18	478.51	478.51	600.00	7
19	472.97	1891.89	600.00	1
20	302.34	302.34	600.00	12
21	487.07	1948.30	600.00	17
22	789.91	789.91	600.00	19
23	433.95	1735.81	1451.48	0
25	105.59	105.59	600.00	2
26	448.52	448.52	600.00	9
27	164.42	657.66	600.00	3
28	457.59	457.59	600.00	15
24	664.37	664.37	1340.72	12
