37
idx	RT	PRT	ST	amb_id
36	5446.37	6946.37	600.00	0
35	4410.74	5910.74	600.00	0
34	10753.34	12253.34	600.00	10
33	3508.60	5008.60	600.00	0
32	2564.45	4064.45	600.00	0
31	9990.25	45961.00	1443.35	5
30	10464.20	11964.20	600.00	10
29	9568.08	39772.30	600.00	10
12	10276.63	11776.63	600.00	0
11	75129.75	300518.99	600.00	9
10	8605.47	35921.86	600.00	0
9	73073.25	79073.25	2041.98	9
8	1652.40	6609.60	2890.01	10
7	6202.70	6202.70	1995.91	0
6	2241.03	10464.13	600.00	12
5	2524.66	2524.66	600.00	7
4	4915.26	19661.02	600.00	5
3	4606.01	18424.05	1615.46	0
2	1173.74	4694.98	3342.46	0
1	1001.88	2501.88	600.00	10
0	1008.76	4035.04	600.00	1
13	75941.96	75941.96	600.00	9
14	77648.24	310592.96	600.00	9
15	10740.00	44459.98	600.00	0
16	72632.01	290528.04	600.00	11
17	11470.10	12970.10	600.00	0
18	6567.12	8067.12	600.00	10
19	12068.41	49773.66	600.00	0
20	1897.20	7897.20	600.00	7
21	8632.73	36030.92	600.00	10
22	13238.22	14738.22	600.00	0
23	70746.84	282987.34	1451.48	6
24	7217.06	13217.06	1340.72	5
25	9807.18	15807.18	600.00	5
26	734.38	2234.38	600.00	0
27	2273.65	10594.60	600.00	0
28	9019.58	10519.58	600.00	10
