37
idx	RT	PRT	ST	amb_id
36	654.24	654.24	600.00	19
35	994.93	994.93	600.00	29
34	1588.30	1588.30	600.00	17
33	834.50	834.50	600.00	3
32	952.17	2452.17	600.00	16
31	1180.27	4721.08	1443.35	6
30	935.48	2435.48	600.00	2
29	649.11	2596.45	600.00	27
12	776.45	2276.45	600.00	10
11	619.60	2478.38	600.00	9
10	4879.91	21019.65	600.00	8
9	319.78	319.78	2041.98	12
8	438.96	7755.82	2890.01	15
7	1193.63	7193.63	1995.91	13
6	1818.27	8773.09	600.00	16
5	1400.60	1400.60	600.00	5
4	4857.53	20930.12	600.00	14
3	3022.10	18088.40	1615.46	17
2	960.82	9843.29	3342.46	11
1	2757.14	4257.14	600.00	6
0	1508.94	7535.76	600.00	2
13	3061.54	3061.54	600.00	7
14	569.67	3778.66	600.00	4
15	1064.14	4256.57	600.00	3
16	2555.39	11721.56	600.00	18
17	1724.06	1724.06	600.00	19
18	3455.61	3455.61	600.00	21
19	462.31	3349.25	600.00	20
20	523.87	523.87	600.00	22
21	1803.34	7213.35	600.00	1
22	460.04	460.04	600.00	23
23	454.20	1816.80	1451.48	24
24	402.52	6402.52	1340.72	25
26	820.78	820.78	600.00	29
27	825.67	4802.69	600.00	4
28	308.43	308.43	600.00	5
25	2171.89	2171.89	600.00	22
