37
idx	RT	PRT	ST	amb_id
36	338.67	338.67	600.00	9
35	746.82	746.82	600.00	3
34	2543.34	2543.34	600.00	7
33	876.61	876.61	600.00	5
32	1373.18	1373.18	600.00	11
31	2544.03	10176.10	1443.35	6
30	2254.20	2254.20	600.00	7
29	1751.57	8506.29	600.00	0
12	2104.39	2104.39	600.00	1
11	1332.46	5329.86	600.00	1
10	1574.14	6296.57	600.00	5
9	313.83	313.83	2041.98	10
8	438.19	7752.78	2890.01	9
7	1226.11	1226.11	1995.91	4
6	1867.58	7470.30	600.00	3
5	747.79	747.79	600.00	1
4	1590.39	6361.55	600.00	7
3	946.22	3784.88	1615.46	2
2	1173.74	4694.98	3342.46	0
1	1463.54	1463.54	600.00	3
0	1008.76	4035.04	600.00	1
13	1075.31	1075.31	600.00	11
14	2490.27	9961.08	600.00	5
15	2253.01	9012.06	600.00	3
16	1933.20	9232.79	600.00	6
17	2568.10	2568.10	600.00	11
18	647.85	647.85	600.00	7
19	1019.88	5579.52	600.00	4
20	1207.02	1207.02	600.00	10
21	2120.38	9981.52	600.00	6
22	1729.21	1729.21	600.00	1
23	1598.11	6392.42	1451.48	10
24	1921.53	1921.53	1340.72	2
25	1339.00	1339.00	600.00	4
26	1310.47	1310.47	600.00	9
27	2007.96	8031.84	600.00	3
28	1478.04	1478.04	600.00	7
