37
idx	RT	PRT	ST	amb_id
36	217.77	1717.77	600.00	4
35	1879.56	3379.56	600.00	14
34	4751.30	6251.30	600.00	10
33	500.92	2000.92	600.00	14
32	1328.02	2828.02	600.00	8
31	860.78	9443.11	1462.23	1
30	4430.91	4430.91	600.00	13
29	1849.28	7397.13	600.00	5
12	767.55	767.55	600.00	11
11	59.51	238.05	600.00	9
10	980.16	5420.62	600.00	10
9	3816.75	3816.75	2031.18	6
8	1569.77	12279.10	2718.41	13
7	1259.41	1259.41	2012.52	14
6	3034.50	13638.00	600.00	4
5	964.19	2464.19	600.00	2
4	2729.39	10917.54	600.00	7
3	423.18	7692.72	1460.11	1
2	2521.58	16086.32	4595.88	15
1	3368.89	4868.89	600.00	8
0	1028.97	4115.90	600.00	5
13	840.04	2340.04	600.00	12
14	489.64	1958.57	600.00	3
15	1338.05	6852.21	600.00	0
16	1397.16	5588.63	600.00	1
17	398.15	1898.15	600.00	8
18	2773.75	4273.75	600.00	2
19	320.40	2781.59	600.00	10
20	8592.78	14592.78	600.00	7
21	1613.38	7953.50	600.00	8
22	1050.67	2550.67	600.00	14
23	731.44	8925.78	1704.31	3
24	881.08	6881.08	1396.32	11
25	2709.88	2709.88	600.00	12
26	472.13	472.13	600.00	9
27	1112.51	5950.05	600.00	0
28	286.35	1786.35	600.00	4
