37
idx	RT	PRT	ST	amb_id
36	75.99	1575.99	600.00	10
35	782.57	782.57	600.00	23
34	899.40	2399.40	600.00	18
33	979.15	2479.15	600.00	0
32	284.93	284.93	600.00	11
31	321.01	7284.04	1241.20	3
30	1368.10	2868.10	600.00	16
29	609.81	3939.26	600.00	6
12	436.62	1936.62	600.00	2
11	510.40	2041.59	600.00	3
10	2074.81	8299.24	600.00	25
9	943.30	943.30	2167.28	22
8	281.89	7127.55	3206.42	13
7	1404.13	1404.13	1893.28	20
6	1257.68	5030.72	600.00	7
5	900.61	900.61	600.00	1
4	402.19	3108.77	600.00	18
3	1480.34	5921.36	1599.87	12
2	1108.64	10434.58	4711.34	21
1	935.55	935.55	600.00	1
0	1700.54	6802.18	600.00	5
13	1267.89	1267.89	600.00	15
14	130.87	523.48	600.00	23
15	1647.37	8089.47	600.00	0
16	1395.88	7083.54	600.00	26
17	258.93	258.93	600.00	3
18	463.46	1963.46	600.00	6
19	1944.82	7779.29	600.00	1
20	73.70	6073.70	600.00	23
21	949.64	3798.57	600.00	17
22	279.34	279.34	600.00	11
23	539.20	2156.78	1631.11	14
24	323.00	323.00	1829.30	24
25	770.45	770.45	600.00	12
26	1298.53	2798.53	600.00	22
27	768.40	3073.62	600.00	15
28	605.14	605.14	600.00	27
