37
idx	RT	PRT	ST	amb_id
36	205.82	1705.82	600.00	10
35	453.40	1953.40	600.00	0
34	277.19	1777.19	600.00	8
33	634.43	2134.43	600.00	4
32	122.99	1622.99	600.00	0
31	1104.98	10419.94	1456.51	5
30	1986.35	3486.35	600.00	18
29	792.98	4671.93	600.00	6
12	144.32	144.32	600.00	1
11	367.50	2969.99	600.00	20
10	1491.70	5966.82	600.00	5
9	292.16	6292.16	3469.17	15
8	160.95	6643.80	3079.77	9
7	1182.55	1182.55	1944.97	10
6	585.65	2342.61	600.00	17
5	781.58	781.58	600.00	11
4	1044.63	5678.53	600.00	18
3	1291.37	5165.48	2083.03	12
2	665.35	8661.39	4471.04	21
1	1731.87	1731.87	600.00	1
0	2461.03	9844.12	600.00	5
13	413.58	1913.58	600.00	4
14	473.98	3395.91	600.00	2
15	2573.79	10295.14	600.00	13
16	4554.27	19717.09	600.00	8
17	1027.02	2527.02	600.00	0
18	672.26	2172.26	600.00	16
19	1099.45	4397.79	600.00	13
20	709.58	6709.58	600.00	5
21	481.55	1926.20	600.00	7
22	140.43	140.43	600.00	11
23	768.04	3072.18	1485.75	2
24	271.78	6271.78	1507.34	3
25	40.41	40.41	600.00	10
26	239.08	1739.08	600.00	14
27	900.69	3602.78	600.00	21
28	3485.98	3485.98	600.00	15
