37
idx	RT	PRT	ST	amb_id
36	1675.67	1675.67	600.00	1
35	1451.63	1451.63	600.00	9
34	185.20	185.20	600.00	5
33	555.19	555.19	600.00	9
32	984.61	2484.61	600.00	4
31	294.39	1177.55	1884.91	2
30	6870.29	6870.29	600.00	15
29	68.63	274.54	600.00	17
12	284.77	284.77	600.00	1
11	112.23	448.91	600.00	15
10	1186.25	6245.00	600.00	10
9	3609.22	3609.22	2801.54	18
8	125.07	6500.28	2642.50	9
7	631.79	631.79	2131.97	2
6	5778.85	23115.39	600.00	7
5	2205.10	2205.10	600.00	3
4	502.41	3509.64	600.00	8
3	714.56	2858.23	1453.03	12
2	1818.22	7272.88	3478.17	4
1	1149.34	1149.34	600.00	13
0	1700.98	6803.92	600.00	5
13	411.82	1911.82	600.00	14
14	1864.99	8959.95	600.00	0
15	982.85	3931.41	600.00	19
16	57.10	228.39	600.00	7
17	1017.79	2517.79	600.00	4
18	961.56	961.56	600.00	17
20	1987.21	1987.21	600.00	12
21	1822.69	7290.78	600.00	3
22	570.45	2070.45	600.00	0
23	166.12	664.50	1598.50	14
24	4448.90	4448.90	1551.87	8
19	1586.01	7844.06	600.00	4
25	558.87	558.87	600.00	2
26	371.69	371.69	600.00	13
27	434.59	1738.35	600.00	11
28	2696.73	2696.73	600.00	5
