37
idx	RT	PRT	ST	amb_id
36	806.60	2306.60	600.00	6
35	490.95	490.95	600.00	5
34	268.49	268.49	600.00	13
33	983.04	983.04	600.00	9
32	255.44	255.44	600.00	1
31	806.00	3224.01	1749.37	4
30	5067.80	5067.80	600.00	7
29	68.63	274.54	600.00	17
12	284.77	284.77	600.00	1
11	112.23	448.91	600.00	15
10	1186.25	6245.00	600.00	10
9	215.90	215.90	2801.54	0
8	200.55	802.22	2642.50	2
7	799.98	799.98	2131.97	14
6	5778.85	23115.39	600.00	7
5	2205.10	2205.10	600.00	3
4	502.41	3509.64	600.00	8
3	714.56	2858.23	1453.03	12
2	1818.22	7272.88	3478.17	4
1	1149.34	1149.34	600.00	13
0	1700.98	6803.92	600.00	5
13	375.06	375.06	600.00	19
14	2267.67	9070.66	600.00	9
15	446.62	1786.48	600.00	11
16	34.77	139.09	600.00	7
17	1066.51	1066.51	600.00	3
18	1033.67	2533.67	600.00	6
19	522.09	2088.38	600.00	19
20	848.60	848.60	600.00	10
22	1623.01	3123.01	600.00	4
23	157.82	631.28	1598.50	12
21	2047.16	8188.63	600.00	3
24	5945.48	5945.48	1581.60	16
25	3012.67	3012.67	600.00	8
26	2435.28	2435.28	600.00	5
27	260.99	2543.96	600.00	14
28	838.85	838.85	600.00	13
