37
idx	RT	PRT	ST	amb_id
36	119.41	119.41	600.00	19
35	989.20	989.20	600.00	1
34	2844.85	2844.85	600.00	3
33	545.21	545.21	600.00	7
32	85.41	85.41	600.00	5
31	341.66	1366.63	1781.38	8
30	1015.98	2515.98	600.00	16
29	452.76	3311.02	600.00	6
12	653.90	653.90	600.00	9
11	1458.32	5833.27	600.00	3
10	1564.79	6259.18	600.00	19
9	274.33	274.33	2349.28	2
8	136.90	547.58	2642.50	4
7	388.64	388.64	2131.97	0
6	5778.85	23115.39	600.00	7
5	1205.57	1205.57	600.00	11
4	1135.55	6042.21	600.00	6
3	714.56	2858.23	1453.03	12
2	1818.22	7272.88	3478.17	14
1	2871.40	4371.40	600.00	8
0	1700.98	6803.92	600.00	5
13	1477.96	1477.96	600.00	15
14	282.88	1131.52	600.00	13
15	1485.74	5942.96	600.00	1
16	1118.03	4472.13	600.00	11
17	3683.45	3683.45	600.00	3
18	961.56	961.56	600.00	17
19	273.37	1093.49	600.00	19
20	1273.23	1273.23	600.00	14
21	1849.05	7396.20	600.00	15
22	1935.17	1935.17	600.00	7
23	386.93	1547.74	1297.52	2
24	1417.58	1417.58	1849.94	10
25	1121.06	1121.06	600.00	12
26	341.03	341.03	600.00	1
27	1557.92	6231.66	600.00	11
28	1539.53	1539.53	600.00	17
