37
idx	RT	PRT	ST	amb_id
36	235.80	235.80	600.00	21
35	129.39	1629.39	600.00	20
34	2364.64	2364.64	600.00	1
33	630.76	2130.76	600.00	4
32	1011.01	1011.01	600.00	11
31	845.50	9382.00	1387.96	15
30	510.19	2010.19	600.00	8
29	1307.50	6730.00	600.00	18
12	1881.01	1881.01	600.00	15
11	702.66	2810.64	600.00	23
10	402.77	3111.09	600.00	10
9	638.38	638.38	2390.40	0
8	755.70	9022.81	3349.04	19
7	1037.29	1037.29	1971.33	20
6	3191.12	12764.49	600.00	17
5	1565.30	1565.30	600.00	11
4	2466.34	11365.36	600.00	18
3	2068.17	8272.67	2227.35	12
2	2781.81	17127.24	3043.39	21
1	1865.22	1865.22	600.00	1
0	2666.57	10666.27	600.00	5
13	2130.93	3630.93	600.00	14
14	849.66	3398.62	600.00	9
15	2233.21	10432.84	600.00	4
16	1659.20	6636.79	600.00	1
17	1318.44	2818.44	600.00	2
18	2018.49	3518.49	600.00	8
19	177.51	2210.06	600.00	20
20	543.06	6543.06	600.00	23
21	2618.86	10475.45	600.00	7
22	1934.50	1934.50	600.00	13
23	247.66	6990.65	1427.96	3
24	226.80	226.80	1370.06	10
25	1863.98	1863.98	600.00	14
26	211.94	1711.94	600.00	12
27	836.30	3345.20	600.00	9
28	1191.51	1191.51	600.00	17
