37
idx	RT	PRT	ST	amb_id
36	4894.94	4894.94	600.00	1
35	6357.84	6357.84	600.00	9
34	4264.98	4264.98	600.00	3
33	3801.16	3801.16	600.00	9
32	5503.43	5503.43	600.00	7
31	5190.83	20763.32	2780.30	2
30	3997.84	3997.84	600.00	3
29	1990.05	9460.19	600.00	6
12	3616.68	3616.68	600.00	3
11	1298.50	5193.99	600.00	3
10	1256.61	5026.46	600.00	1
9	2872.41	2872.41	2013.65	8
8	527.54	8110.16	4248.47	9
7	2405.17	2405.17	3135.24	0
6	3054.13	13716.51	600.00	2
5	4631.61	4631.61	600.00	3
4	390.45	3061.80	600.00	6
3	729.60	2918.40	1677.66	0
2	2091.08	8364.31	3122.13	4
1	7071.32	7071.32	600.00	1
0	2112.34	8449.35	600.00	5
13	4646.12	4646.12	600.00	7
14	3067.23	12268.94	600.00	9
15	2143.73	8574.93	600.00	1
16	1745.79	8483.15	600.00	2
17	2617.21	2617.21	600.00	5
18	3261.76	4761.76	600.00	6
19	1365.44	6961.74	600.00	0
20	3063.74	3063.74	600.00	4
21	3464.97	13859.90	600.00	3
22	2256.55	2256.55	600.00	9
23	2843.78	11375.11	1737.32	0
24	2985.26	2985.26	1314.15	2
25	5175.52	5175.52	600.00	4
26	3669.09	3669.09	600.00	7
27	5595.62	22382.48	600.00	9
28	2338.73	2338.73	600.00	5
