37
idx	RT	PRT	ST	amb_id
36	633.21	633.21	600.00	9
35	160.99	160.99	600.00	11
34	3437.81	3437.81	600.00	5
33	1004.53	1004.53	600.00	13
32	427.14	427.14	600.00	11
31	1285.61	5142.44	1390.16	20
30	126.04	1626.04	600.00	6
29	2204.97	8819.88	600.00	19
12	944.09	944.09	600.00	1
11	1013.04	4052.17	600.00	11
10	2025.11	8100.46	600.00	15
9	153.98	153.98	2162.64	0
8	615.55	2462.22	2842.22	10
7	1243.42	1243.42	1898.55	14
6	990.32	3961.26	600.00	17
5	1418.14	1418.14	600.00	21
4	344.52	2878.08	600.00	8
3	488.78	1955.14	1760.36	20
2	2098.28	8393.13	2529.61	4
1	1795.99	1795.99	600.00	9
0	2461.03	9844.12	600.00	5
13	679.94	679.94	600.00	19
14	1108.14	4432.57	600.00	3
15	2099.85	8399.41	600.00	21
16	1444.80	5779.21	600.00	7
17	1173.14	1173.14	600.00	13
18	945.96	2445.96	600.00	16
19	1522.88	6091.51	600.00	3
20	283.56	283.56	600.00	2
21	715.99	2863.94	600.00	17
22	288.97	288.97	600.00	11
23	128.70	514.78	1848.48	12
24	3133.79	3133.79	1310.87	0
25	467.16	467.16	600.00	14
26	1906.63	1906.63	600.00	5
27	3103.69	12414.78	600.00	15
28	670.42	670.42	600.00	1
