37
idx	RT	PRT	ST	amb_id
36	1010.40	2510.40	600.00	0
35	1021.39	1021.39	600.00	13
34	1551.26	1551.26	600.00	5
33	4211.89	5711.89	600.00	10
32	1181.49	1181.49	600.00	7
31	487.11	1948.44	1360.22	12
30	2163.33	2163.33	600.00	11
29	3766.10	15064.40	600.00	9
12	737.93	737.93	600.00	11
11	686.93	2747.72	600.00	1
10	4342.72	18870.89	600.00	4
9	1148.49	7148.49	1910.60	9
8	191.87	6767.48	2816.68	3
7	678.81	678.81	1898.55	10
6	6706.62	28326.47	600.00	2
5	1205.57	1205.57	600.00	11
4	4018.83	17575.30	600.00	6
3	628.69	2514.77	1351.09	12
2	2415.89	15663.56	4595.88	13
1	1917.18	1917.18	600.00	1
0	1568.57	6274.27	600.00	5
13	2455.64	2455.64	600.00	5
14	1631.30	8025.21	600.00	0
15	1334.30	5337.21	600.00	7
16	3362.78	13451.14	600.00	1
17	4986.17	6486.17	600.00	12
18	5213.72	6713.72	600.00	4
19	186.06	2244.25	600.00	10
20	2726.70	8726.70	600.00	11
21	1627.21	8008.84	600.00	8
22	720.41	2220.41	600.00	0
23	1314.23	5256.92	1697.54	2
24	5487.36	5487.36	1332.52	6
25	1459.51	7459.51	600.00	5
26	677.94	2177.94	600.00	10
27	755.01	3020.04	600.00	7
28	2309.70	2309.70	600.00	3
