37
idx	RT	PRT	ST	amb_id
29	5611.78	22447.10	600.00	3
35	1351.64	2851.64	600.00	10
30	5108.80	5108.80	600.00	11
25	5002.58	11002.58	600.00	5
36	845.99	2345.99	600.00	2
34	1476.50	1476.50	600.00	1
28	3338.50	4838.50	600.00	6
31	967.48	3869.91	1389.04	0
12	1319.72	2819.72	600.00	10
11	898.65	3594.61	600.00	5
10	1044.15	4176.59	600.00	3
9	407.10	407.10	2123.20	2
8	298.78	7195.14	4181.02	9
7	67.14	6067.14	1923.18	1
6	4168.15	16672.62	600.00	7
5	1190.63	2690.63	600.00	0
4	2367.05	10968.21	600.00	6
33	299.13	1799.13	600.00	2
3	337.47	1349.88	1482.64	10
32	1310.03	1310.03	600.00	3
2	755.61	9022.43	3447.62	11
1	341.38	341.38	600.00	1
0	1012.89	4051.57	600.00	5
13	2121.85	3621.85	600.00	4
14	6108.11	25932.43	600.00	8
15	1884.92	7539.66	600.00	7
16	1867.06	8968.26	600.00	6
17	317.70	317.70	600.00	1
18	3455.16	4955.16	600.00	4
19	673.81	4195.24	600.00	10
20	825.16	6825.16	600.00	3
21	684.88	2739.51	600.00	1
22	917.15	917.15	600.00	7
23	900.10	9600.39	1251.25	5
26	1829.22	1829.22	600.00	9
24	1208.10	7208.10	1725.19	7
27	2649.96	10599.84	600.00	9
