37
idx	RT	PRT	ST	amb_id
36	1345.27	2845.27	600.00	6
35	1604.50	1604.50	600.00	1
34	4259.51	5759.51	600.00	2
33	2397.93	2397.93	600.00	9
32	2037.62	2037.62	600.00	5
31	6134.78	30539.12	1366.34	3
30	2082.87	2082.87	600.00	7
29	4404.47	19117.89	600.00	10
12	1319.72	2819.72	600.00	10
11	898.65	3594.61	600.00	5
10	1044.15	4176.59	600.00	3
9	407.10	407.10	2123.20	2
8	298.78	7195.14	4181.02	9
7	67.14	6067.14	1923.18	1
6	4168.15	16672.62	600.00	7
5	1190.63	2690.63	600.00	0
4	2367.05	10968.21	600.00	6
3	337.47	1349.88	1482.64	10
2	755.61	9022.43	3447.62	11
1	341.38	341.38	600.00	1
0	1012.89	4051.57	600.00	5
13	2121.85	3621.85	600.00	4
14	6108.11	25932.43	600.00	8
15	1884.92	7539.66	600.00	7
16	2275.84	10603.37	600.00	6
17	615.16	615.16	600.00	1
18	3455.16	4955.16	600.00	4
19	649.03	4096.12	600.00	10
20	3977.46	9977.46	600.00	3
21	4837.77	19351.08	600.00	7
22	1338.51	1338.51	600.00	5
23	1107.12	10428.48	1428.75	9
24	1587.46	7587.46	1258.79	5
25	1751.16	1751.16	600.00	10
26	1827.85	1827.85	600.00	1
27	2127.37	10009.50	600.00	2
28	3000.26	4500.26	600.00	0
