37
idx	RT	PRT	ST	amb_id
36	133.58	133.58	600.00	29
35	750.26	750.26	600.00	21
34	469.63	469.63	600.00	9
33	393.60	393.60	600.00	21
32	906.90	906.90	600.00	11
31	1125.83	4503.33	1624.92	20
30	302.57	302.57	600.00	1
29	1160.90	4643.60	600.00	7
12	1228.17	1228.17	600.00	13
11	450.61	1802.45	600.00	19
10	3504.36	14017.45	600.00	29
9	172.84	172.84	2105.24	2
8	573.78	2295.11	2930.87	12
7	379.62	379.62	2029.08	20
6	2840.77	11363.08	600.00	17
5	2915.61	2915.61	600.00	1
4	460.75	3342.99	600.00	18
3	121.38	485.53	1701.91	10
2	952.30	3809.21	3381.75	22
1	628.38	628.38	600.00	9
0	3165.52	12662.08	600.00	5
13	434.39	434.39	600.00	25
14	1977.18	7908.71	600.00	15
15	284.11	1136.44	600.00	23
16	303.10	1212.38	600.00	9
17	1491.45	2991.45	600.00	10
18	187.96	187.96	600.00	7
19	145.32	581.27	600.00	11
20	1490.29	1490.29	600.00	14
21	396.39	1585.56	600.00	9
22	345.82	345.82	600.00	19
23	410.91	1643.65	1527.38	14
24	733.83	733.83	1337.88	24
25	1503.39	1503.39	600.00	0
26	506.66	506.66	600.00	3
27	924.55	3698.22	600.00	11
28	2389.47	2389.47	600.00	9
