37
idx	RT	PRT	ST	amb_id
36	5099.97	6599.97	600.00	0
35	3275.48	4775.48	600.00	4
34	2934.07	2934.07	600.00	9
33	3178.13	3178.13	600.00	7
32	4463.54	4463.54	600.00	5
31	4216.87	22867.49	1472.41	3
30	4254.94	5754.94	600.00	8
29	7534.83	31639.32	600.00	0
12	1489.36	2989.36	600.00	0
11	6121.80	25987.19	600.00	8
10	625.71	2502.82	600.00	9
9	808.83	6808.83	2274.13	1
8	343.49	7373.97	3027.59	3
7	4149.48	4149.48	1853.42	2
6	785.86	3143.45	600.00	7
5	136.58	136.58	600.00	1
4	390.45	3061.80	600.00	6
3	729.60	2918.40	1677.66	0
2	2091.08	8364.31	3122.13	4
1	1430.98	1430.98	600.00	1
0	2112.34	8449.35	600.00	5
13	1507.82	1507.82	600.00	7
14	6007.04	25528.18	600.00	6
15	2705.43	12321.73	600.00	2
16	1671.42	8185.70	600.00	0
17	4075.23	4075.23	600.00	7
18	4017.86	5517.86	600.00	2
19	3034.29	12137.15	600.00	1
20	2413.58	8413.58	600.00	5
21	2704.39	10817.56	600.00	3
22	4216.42	5716.42	600.00	0
23	2094.10	14376.41	1358.55	1
24	3223.69	3223.69	1300.36	4
25	3264.30	9264.30	600.00	9
26	2701.10	2701.10	600.00	5
27	3609.29	14437.18	600.00	7
28	6578.46	8078.46	600.00	2
