37
idx	RT	PRT	ST	amb_id
36	1356.54	1356.54	600.00	5
35	3771.75	3771.75	600.00	9
34	4716.01	4716.01	600.00	3
33	4563.12	4563.12	600.00	3
32	3372.92	3372.92	600.00	3
31	3234.99	12939.94	1321.84	8
30	4520.66	4520.66	600.00	7
29	2086.76	9847.03	600.00	6
12	320.26	320.26	600.00	9
11	428.90	1715.61	600.00	3
10	930.42	5221.68	600.00	2
9	7811.87	7811.87	2013.65	0
8	564.88	2259.52	4248.47	4
7	4689.84	4689.84	1873.22	0
6	3185.55	14242.21	600.00	8
5	3252.91	3252.91	600.00	1
4	390.45	3061.80	600.00	6
3	1161.89	4647.58	1677.66	2
2	1660.01	6640.06	3122.13	0
1	7071.32	7071.32	600.00	1
0	2112.34	8449.35	600.00	5
13	2537.81	2537.81	600.00	3
14	811.46	4745.83	600.00	2
15	455.86	1823.44	600.00	1
16	2047.67	9690.70	600.00	8
17	1933.76	1933.76	600.00	5
18	1967.50	1967.50	600.00	7
19	2127.95	8511.80	600.00	5
20	1480.39	1480.39	600.00	4
21	2319.67	10778.69	600.00	8
22	1538.92	1538.92	600.00	3
23	2701.35	10805.41	5848.02	4
24	3612.13	3612.13	1280.92	4
25	7116.89	7116.89	600.00	4
26	1958.10	3458.10	600.00	2
27	2010.95	8043.79	600.00	1
28	1775.32	1775.32	600.00	7
