37
idx	RT	PRT	ST	amb_id
36	548.76	548.76	600.00	15
35	1263.15	2763.15	600.00	18
34	1432.31	2932.31	600.00	4
33	998.11	2498.11	600.00	16
32	465.39	1965.39	600.00	10
31	473.48	7893.91	1427.93	17
30	3522.95	3522.95	600.00	5
29	597.07	3888.27	600.00	6
12	3238.42	4738.42	600.00	16
11	79.81	319.25	600.00	13
10	1379.94	7019.76	600.00	12
9	431.95	431.95	2031.18	10
8	114.76	6459.05	2642.50	3
7	1466.72	7466.72	3301.14	11
6	5778.85	23115.39	600.00	7
5	2387.63	2387.63	600.00	17
4	502.41	3509.64	600.00	8
3	454.31	7817.24	1453.03	1
2	1818.22	7272.88	3478.17	14
1	3368.89	4868.89	600.00	18
0	1700.98	6803.92	600.00	5
13	871.35	2371.35	600.00	4
14	965.55	5362.22	600.00	2
15	982.85	3931.41	600.00	19
16	68.42	273.68	600.00	7
17	593.83	2093.83	600.00	18
18	2906.17	2906.17	600.00	9
19	366.86	2967.45	600.00	0
20	4299.54	10299.54	600.00	11
21	303.49	1213.94	600.00	7
22	658.05	658.05	600.00	15
23	838.69	3354.77	1408.49	2
24	3803.22	3803.22	1419.00	4
25	1192.32	1192.32	600.00	12
26	382.46	382.46	600.00	13
27	434.59	1738.35	600.00	1
28	645.07	2145.07	600.00	18
