37
idx	RT	PRT	ST	amb_id
36	417.21	417.21	600.00	3
35	672.18	672.18	600.00	1
34	343.43	343.43	600.00	11
33	592.42	592.42	600.00	13
32	191.38	191.38	600.00	15
31	498.49	1993.96	1443.35	2
30	598.44	598.44	600.00	7
29	506.29	3525.17	600.00	10
12	410.54	410.54	600.00	5
11	619.60	2478.38	600.00	9
10	1136.70	4546.81	600.00	3
9	319.78	319.78	2041.98	12
8	473.09	1892.36	2890.01	4
7	1002.81	1002.81	1995.91	2
6	1249.01	4996.04	600.00	1
5	1400.60	1400.60	600.00	15
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	10
2	1173.74	4694.98	3342.46	0
1	1588.45	1588.45	600.00	5
0	1008.76	4035.04	600.00	1
13	1431.80	1431.80	600.00	9
14	272.03	1088.13	600.00	13
15	557.65	2230.62	600.00	11
16	247.97	991.88	600.00	1
17	209.61	209.61	600.00	15
18	478.51	478.51	600.00	7
19	807.93	3231.73	600.00	15
20	443.28	443.28	600.00	14
21	455.90	1823.59	600.00	1
22	35.39	35.39	600.00	5
23	834.37	3337.46	1451.48	14
24	760.78	760.78	1340.72	12
25	114.62	114.62	600.00	2
26	230.73	230.73	600.00	13
27	164.42	657.66	600.00	3
28	756.60	756.60	600.00	11
