37
idx	RT	PRT	ST	amb_id
36	705.46	705.46	600.00	9
35	215.13	1715.13	600.00	12
34	2105.81	2105.81	600.00	1
33	2044.45	3544.45	600.00	8
32	992.40	992.40	600.00	11
31	600.97	8403.87	1353.85	3
30	3394.37	4894.37	600.00	10
29	3765.87	16563.49	600.00	14
12	1192.97	2692.97	600.00	14
11	1792.99	7171.97	600.00	9
10	1119.36	4477.46	600.00	5
9	3044.98	9044.98	1976.22	3
8	599.63	8398.53	3156.94	15
7	1148.31	1148.31	2347.80	10
6	721.01	2884.05	600.00	7
5	83.53	83.53	600.00	1
4	1135.55	6042.21	600.00	6
3	1165.35	4661.41	1505.42	12
2	826.08	9304.31	4616.80	13
1	907.31	907.31	600.00	1
0	1028.97	4115.90	600.00	5
13	1074.14	2574.14	600.00	4
14	381.78	3027.14	600.00	0
15	1473.68	5894.71	600.00	1
16	288.59	1154.37	600.00	7
17	1916.25	3416.25	600.00	2
18	254.26	1754.26	600.00	8
19	617.12	2468.47	600.00	9
20	1684.56	1684.56	600.00	4
21	4314.95	17259.82	600.00	1
22	271.78	1771.78	600.00	14
23	673.99	2695.98	1256.03	0
24	1057.80	7057.80	1405.08	5
25	984.99	984.99	600.00	12
26	1266.35	1266.35	600.00	11
27	5603.13	23912.52	600.00	6
28	2059.93	2059.93	600.00	13
