37
idx	RT	PRT	ST	amb_id
36	454.13	454.13	600.00	3
35	834.05	834.05	600.00	23
34	71.80	71.80	600.00	19
33	1102.67	1102.67	600.00	7
32	150.54	150.54	600.00	11
31	615.38	2461.51	2053.26	18
30	1757.76	3257.76	600.00	16
29	550.36	2201.44	600.00	1
12	1083.81	1083.81	600.00	1
11	999.27	3997.07	600.00	15
10	1813.19	7252.77	600.00	23
9	166.79	166.79	1835.48	10
8	3371.07	13484.28	3735.66	4
7	987.57	987.57	1879.38	2
6	828.33	3313.31	600.00	7
5	2211.26	2211.26	600.00	19
4	785.81	4643.26	600.00	18
3	372.85	1491.42	2001.18	20
2	780.73	3122.90	3908.35	22
1	2355.79	2355.79	600.00	9
0	2303.78	9215.12	600.00	5
13	2411.54	2411.54	600.00	13
14	317.65	1270.61	600.00	25
15	282.69	2630.76	600.00	0
16	542.79	2171.15	600.00	5
17	308.30	308.30	600.00	21
18	181.97	181.97	600.00	17
19	433.28	3233.11	600.00	2
20	313.83	313.83	600.00	24
21	445.32	1781.29	600.00	7
22	433.58	433.58	600.00	15
23	2046.95	8187.79	1570.00	12
24	377.36	377.36	1314.19	14
25	648.08	648.08	600.00	20
26	673.74	673.74	600.00	13
27	567.15	2268.59	600.00	15
28	346.27	346.27	600.00	1
