37
idx	RT	PRT	ST	amb_id
36	918.07	918.07	600.00	15
35	355.29	355.29	600.00	11
34	655.17	655.17	600.00	7
33	1032.09	1032.09	600.00	15
32	2309.81	2309.81	600.00	11
31	229.99	919.95	1583.71	10
30	2288.05	2288.05	600.00	13
29	3223.83	12895.32	600.00	3
12	755.40	755.40	600.00	1
11	1565.43	6261.73	600.00	15
10	1119.36	4477.46	600.00	5
9	3262.09	3262.09	1976.22	14
8	839.04	3356.14	3156.94	2
7	1148.31	1148.31	2347.80	10
6	721.01	2884.05	600.00	7
5	83.53	83.53	600.00	1
4	1135.55	6042.21	600.00	6
3	1165.35	4661.41	1505.42	12
2	787.15	3148.59	4616.80	4
1	907.31	907.31	600.00	1
0	1028.97	4115.90	600.00	5
13	1698.55	1698.55	600.00	11
14	181.71	726.85	600.00	3
15	2613.06	10452.22	600.00	13
16	288.59	1154.37	600.00	7
17	1505.09	1505.09	600.00	1
18	254.26	1754.26	600.00	8
19	573.04	2292.16	600.00	5
20	986.29	986.29	600.00	12
21	2670.06	10680.25	600.00	13
22	84.90	84.90	600.00	3
23	926.85	3707.42	1901.20	12
24	3270.42	3270.42	1311.35	0
25	555.25	555.25	600.00	10
26	799.98	799.98	600.00	15
27	795.57	4682.30	600.00	4
28	3428.04	3428.04	600.00	5
