37
idx	RT	PRT	ST	amb_id
36	126.10	126.10	600.00	23
35	147.16	147.16	600.00	3
34	1498.70	1498.70	600.00	17
33	900.88	900.88	600.00	25
30	975.20	975.20	600.00	21
32	399.33	399.33	600.00	23
31	2352.30	9409.19	3304.98	24
29	1644.16	6576.64	600.00	27
12	164.82	164.82	600.00	11
11	252.65	1010.62	600.00	23
10	1182.62	4730.46	600.00	3
9	551.24	551.24	2386.58	2
8	339.02	1356.07	2659.47	14
7	681.39	681.39	2112.33	20
6	2510.48	10041.94	600.00	17
5	548.52	548.52	600.00	11
4	402.19	3108.77	600.00	18
3	1480.34	5921.36	1599.87	12
2	1164.27	4657.09	3724.67	22
1	944.99	944.99	600.00	1
0	1700.54	6802.18	600.00	5
13	2276.11	2276.11	600.00	9
14	883.00	3531.98	600.00	25
15	1745.68	6982.70	600.00	15
16	417.14	1668.55	600.00	21
17	547.78	547.78	600.00	17
18	840.02	840.02	600.00	27
19	1366.18	5464.70	600.00	1
20	796.26	796.26	600.00	24
21	1602.99	7911.94	600.00	10
22	1444.61	1444.61	600.00	23
23	466.10	1864.40	1522.57	4
24	1280.78	1280.78	1258.26	0
25	389.65	389.65	600.00	12
26	1107.82	1107.82	600.00	25
27	1626.33	6505.34	600.00	19
28	605.14	605.14	600.00	7
