37
idx	RT	PRT	ST	amb_id
36	1356.57	1356.57	600.00	9
35	421.55	1921.55	600.00	0
34	2347.73	2347.73	600.00	7
33	1783.72	1783.72	600.00	3
32	2473.85	2473.85	600.00	1
31	1545.43	6181.71	1443.35	6
30	3187.77	3187.77	600.00	5
29	1055.86	5723.43	600.00	8
12	575.35	575.35	600.00	1
11	1163.57	4654.27	600.00	3
10	1574.14	6296.57	600.00	5
9	2167.81	2167.81	2041.98	2
8	438.19	7752.78	2890.01	9
7	1226.11	1226.11	1995.91	4
6	1236.73	4946.93	600.00	7
5	747.79	747.79	600.00	1
4	579.85	3819.42	600.00	8
3	946.22	3784.88	1615.46	2
2	1173.74	4694.98	3342.46	0
1	1463.54	1463.54	600.00	3
0	1008.76	4035.04	600.00	1
13	1915.91	1915.91	600.00	1
14	1782.47	7129.89	600.00	3
15	1622.17	6488.69	600.00	7
16	1933.20	9232.79	600.00	6
17	2469.46	2469.46	600.00	5
18	647.85	2147.85	600.00	8
19	1151.86	6107.44	600.00	0
20	2275.81	2275.81	600.00	4
21	2374.04	9496.17	600.00	7
22	1687.12	1687.12	600.00	9
23	1095.72	10382.89	1451.48	3
24	2608.81	2608.81	1340.72	2
25	1470.98	1470.98	600.00	0
26	2380.79	2380.79	600.00	9
27	2183.05	8732.21	600.00	1
28	2760.90	2760.90	600.00	7
