37
idx	RT	PRT	ST	amb_id
36	3148.36	3148.36	600.00	7
35	3431.61	3431.61	600.00	9
34	901.11	2401.11	600.00	8
33	3131.84	3131.84	600.00	3
32	738.38	738.38	600.00	9
31	2228.90	8915.61	1367.45	2
30	1852.71	3352.71	600.00	6
29	1087.14	5848.56	600.00	8
12	987.38	987.38	600.00	1
11	439.98	3259.93	600.00	2
10	1479.78	5919.13	600.00	9
9	8012.49	8012.49	2013.65	4
8	493.89	7975.57	4248.47	3
7	4890.46	4890.46	1873.22	4
6	3185.55	14242.21	600.00	8
5	4860.77	4860.77	600.00	5
4	390.45	3061.80	600.00	6
3	1906.09	13624.37	1677.66	9
2	2091.08	8364.31	3122.13	4
1	7071.32	7071.32	600.00	1
0	1330.39	6821.58	600.00	0
13	2390.64	2390.64	600.00	3
14	1121.16	4484.64	600.00	5
15	1126.75	4506.98	600.00	1
16	1092.72	4370.88	600.00	7
17	2233.84	3733.84	600.00	0
18	651.60	2151.60	600.00	6
19	340.18	2860.73	600.00	2
20	10289.89	10289.89	600.00	4
21	793.52	3174.09	600.00	7
22	3263.07	3263.07	600.00	1
23	804.58	9218.31	1334.53	5
24	10179.57	10179.57	1576.71	4
25	970.60	970.60	600.00	0
26	2704.62	2704.62	600.00	9
27	526.74	3606.95	600.00	2
28	1258.63	2758.63	600.00	8
