37
idx	RT	PRT	ST	amb_id
36	137.25	137.25	600.00	15
35	225.99	225.99	600.00	13
34	1286.90	1286.90	600.00	11
33	626.24	626.24	600.00	9
32	450.13	450.13	600.00	3
31	2983.40	11933.58	1792.34	10
30	715.23	715.23	600.00	7
29	606.52	3926.06	600.00	6
12	1334.12	1334.12	600.00	1
11	2638.00	10552.01	600.00	15
10	3885.17	15540.66	600.00	21
9	47.11	47.11	2381.28	10
8	2162.21	8648.83	2790.85	14
7	2764.24	2764.24	3885.06	20
6	3191.12	12764.49	600.00	17
5	175.72	175.72	600.00	11
4	2466.34	11365.36	600.00	18
3	2068.17	8272.67	2227.35	12
2	1483.45	5933.78	4151.67	22
1	845.96	845.96	600.00	1
0	2666.57	10666.27	600.00	5
13	1332.02	1332.02	600.00	9
14	866.80	3467.20	600.00	13
15	904.11	3616.44	600.00	15
16	1836.12	8844.50	600.00	0
17	422.14	422.14	600.00	11
18	3112.75	3112.75	600.00	23
19	452.63	3310.54	600.00	20
20	461.90	461.90	600.00	4
21	680.87	2723.46	600.00	17
22	2684.62	2684.62	600.00	15
23	963.48	3853.94	1698.46	2
24	1992.93	1992.93	1239.80	12
25	1487.91	1487.91	600.00	20
26	1767.70	1767.70	600.00	21
27	447.56	1790.24	600.00	13
28	3052.27	3052.27	600.00	19
