37
idx	RT	PRT	ST	amb_id
36	1335.84	1335.84	600.00	11
35	324.62	324.62	600.00	1
34	4220.23	4220.23	600.00	19
33	211.96	211.96	600.00	21
32	157.08	157.08	600.00	9
31	1700.70	6802.80	1286.41	14
30	5424.14	5424.14	600.00	23
29	2429.33	11217.32	600.00	22
12	1275.49	1275.49	600.00	11
9	5422.05	5422.05	1910.34	8
11	2419.74	9678.96	600.00	21
10	611.16	3944.64	600.00	2
8	689.03	2756.14	3074.70	12
7	4147.67	10147.67	3885.06	9
6	4500.52	18002.09	600.00	13
5	418.34	1918.34	600.00	22
4	232.25	2428.99	600.00	8
3	1540.22	12160.88	2227.35	1
2	1189.22	4756.87	4151.67	10
1	1718.89	3218.89	600.00	20
0	878.98	3515.91	600.00	3
13	1425.53	1425.53	600.00	5
14	436.64	1746.58	600.00	23
15	678.45	2713.80	600.00	3
16	2042.40	9669.60	600.00	6
17	979.60	2479.60	600.00	20
18	3899.85	3899.85	600.00	15
19	1498.29	5993.16	600.00	1
20	3812.37	9812.37	600.00	17
21	1530.20	6120.81	600.00	7
22	868.05	868.05	600.00	21
23	617.56	2470.24	1351.12	4
24	6287.85	6287.85	2342.31	18
25	1945.49	7945.49	600.00	11
27	410.43	3141.71	600.00	2
26	1730.88	1730.88	600.00	21
28	660.12	2160.12	600.00	16
