37
idx	RT	PRT	ST	amb_id
36	896.40	2396.40	600.00	10
35	1810.52	1810.52	600.00	5
34	709.80	2209.80	600.00	6
33	744.19	744.19	600.00	9
32	623.17	2123.17	600.00	10
31	830.11	3320.44	1426.31	12
30	1801.16	1801.16	600.00	1
29	1863.36	7453.45	600.00	7
12	157.56	157.56	600.00	11
11	357.91	1431.63	600.00	15
10	1671.79	8187.15	600.00	4
9	46.86	46.86	2264.66	10
8	780.63	9122.52	2683.76	3
7	1436.28	1436.28	1971.10	14
6	1901.18	9104.71	600.00	2
5	1418.14	1418.14	600.00	11
4	1135.55	6042.21	600.00	6
3	1165.35	4661.41	1505.42	12
2	826.08	9304.31	4616.80	13
1	271.83	271.83	600.00	1
0	1028.97	4115.90	600.00	5
13	748.35	748.35	600.00	5
14	347.25	2888.99	600.00	0
15	431.49	1725.98	600.00	1
16	173.25	2193.00	600.00	2
17	1419.91	1419.91	600.00	9
18	126.16	126.16	600.00	7
19	2596.68	11886.73	600.00	12
20	434.58	434.58	600.00	4
21	2209.09	10336.36	600.00	6
22	1084.66	2584.66	600.00	0
23	4037.98	16151.94	1382.25	14
24	1586.90	1586.90	1223.12	2
25	1352.84	7352.84	600.00	15
26	1758.83	1758.83	600.00	5
27	5603.13	23912.52	600.00	8
28	1919.54	1919.54	600.00	13
