37
idx	RT	PRT	ST	amb_id
36	317.73	317.73	600.00	15
35	262.75	262.75	600.00	11
34	2603.40	2603.40	600.00	9
30	3607.53	3607.53	600.00	29
33	1324.73	1324.73	600.00	19
32	2052.96	2052.96	600.00	25
31	1072.24	4288.96	1551.11	22
29	1804.98	8719.91	600.00	24
12	360.24	360.24	600.00	5
11	353.23	1412.91	600.00	13
10	431.59	1726.36	600.00	3
9	2661.70	2661.70	1923.11	14
8	115.26	461.06	5528.97	4
7	1768.70	1768.70	2205.84	24
6	4589.89	18359.56	600.00	19
5	1565.30	1565.30	600.00	1
4	785.81	4643.26	600.00	28
3	1017.66	4070.63	1961.56	20
2	1164.27	4657.09	3724.67	22
1	1871.26	1871.26	600.00	29
0	3165.52	12662.08	600.00	5
13	576.06	576.06	600.00	9
14	91.97	367.87	600.00	23
15	1376.41	5505.63	600.00	15
16	239.53	958.12	600.00	29
17	1269.15	1269.15	600.00	11
18	155.64	155.64	600.00	7
19	210.03	840.12	600.00	21
20	669.39	669.39	600.00	20
21	519.46	2077.84	600.00	27
22	776.74	776.74	600.00	9
23	305.83	1223.33	2128.38	2
24	463.35	463.35	1223.12	10
26	380.23	380.23	600.00	5
25	329.96	329.96	600.00	22
27	736.71	2946.85	600.00	23
28	281.07	281.07	600.00	29
