37
idx	RT	PRT	ST	amb_id
36	948.45	948.45	600.00	9
35	464.03	464.03	600.00	3
34	2562.98	2562.98	600.00	7
33	727.51	727.51	600.00	9
32	379.01	379.01	600.00	3
31	705.94	2823.76	1443.35	2
30	2273.84	2273.84	600.00	7
29	1377.72	5510.87	600.00	7
12	1156.03	1156.03	600.00	3
11	384.10	1536.40	600.00	3
10	1007.41	4029.64	600.00	1
9	5073.19	5073.19	2041.98	6
8	473.09	1892.36	2890.01	4
7	1002.81	1002.81	1995.91	2
6	1236.73	4946.93	600.00	7
5	1490.28	1490.28	600.00	9
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	0
2	2586.85	10347.39	3342.46	6
1	1692.83	1692.83	600.00	9
0	1008.76	4035.04	600.00	1
13	538.06	538.06	600.00	5
14	1156.71	6126.83	600.00	0
15	1619.39	6477.56	600.00	3
16	247.35	989.40	600.00	7
17	281.27	281.27	600.00	9
18	478.51	1978.51	600.00	8
19	627.05	2508.21	600.00	1
20	1784.91	1784.91	600.00	4
21	442.37	1769.48	600.00	7
22	626.01	626.01	600.00	5
23	469.96	1879.83	1451.48	0
24	2146.95	2146.95	1340.72	4
25	98.86	98.86	600.00	2
26	1319.67	1319.67	600.00	5
27	669.47	2677.89	600.00	1
28	829.23	829.23	600.00	7
