37
idx	RT	PRT	ST	amb_id
36	2670.87	2670.87	600.00	15
35	687.66	687.66	600.00	11
34	1355.89	1355.89	600.00	9
33	119.99	119.99	600.00	15
32	1716.37	1716.37	600.00	5
31	3304.75	13219.01	1307.77	6
30	474.81	474.81	600.00	1
29	2381.12	9524.47	600.00	13
12	1589.91	1589.91	600.00	11
11	3235.35	12941.41	600.00	15
10	1386.61	5546.43	600.00	3
9	167.33	167.33	2006.57	0
8	887.57	3550.27	3855.29	14
7	557.42	557.42	2005.09	2
6	1994.44	7977.75	600.00	13
5	734.99	734.99	600.00	5
4	1135.55	6042.21	600.00	6
3	732.16	2928.64	1505.42	10
2	730.29	2921.15	4616.80	12
1	1831.01	1831.01	600.00	9
0	1028.97	4115.90	600.00	5
13	822.06	822.06	600.00	9
14	1027.79	5611.17	600.00	4
15	369.02	1476.06	600.00	1
16	1558.83	6235.32	600.00	5
17	667.96	667.96	600.00	11
18	2336.66	2336.66	600.00	7
19	44.09	176.35	600.00	3
20	1583.22	1583.22	600.00	2
21	1327.66	5310.64	600.00	9
22	940.67	940.67	600.00	15
23	1584.14	6336.57	1382.25	4
24	1053.19	1053.19	1223.12	14
25	160.80	160.80	600.00	12
26	1535.73	1535.73	600.00	3
27	2439.54	11258.18	600.00	10
28	1106.74	2606.74	600.00	6
