37
idx	RT	PRT	ST	amb_id
36	36.27	36.27	600.00	11
34	948.66	948.66	600.00	17
35	703.26	703.26	600.00	25
33	258.48	258.48	600.00	13
31	738.64	2954.54	1588.10	22
32	3860.31	3860.31	600.00	9
30	1985.09	1985.09	600.00	3
29	4013.11	17552.42	600.00	6
12	1474.79	1474.79	600.00	1
11	999.27	3997.07	600.00	15
10	1486.63	5946.51	600.00	5
9	166.79	166.79	1835.48	20
8	3371.07	13484.28	3735.66	4
7	651.75	651.75	1879.38	10
6	773.70	3094.79	600.00	17
5	319.91	319.91	600.00	11
4	785.81	4643.26	600.00	18
3	656.93	2627.73	2001.18	12
2	780.73	3122.90	3908.35	22
1	1294.31	1294.31	600.00	1
0	2303.78	9215.12	600.00	5
13	1768.01	1768.01	600.00	9
14	317.65	1270.61	600.00	25
15	282.69	2630.76	600.00	0
16	774.80	3099.18	600.00	21
17	242.45	242.45	600.00	11
18	336.29	336.29	600.00	17
19	1225.54	4902.17	600.00	3
20	608.35	608.35	600.00	2
21	4268.61	17074.42	600.00	1
22	792.26	792.26	600.00	9
23	336.02	1344.09	1302.82	14
24	480.09	480.09	1319.61	10
25	433.99	433.99	600.00	0
26	1502.46	1502.46	600.00	19
27	284.97	1139.90	600.00	25
28	1608.98	1608.98	600.00	7
