37
idx	RT	PRT	ST	amb_id
36	1534.33	3034.33	600.00	10
35	2013.27	2013.27	600.00	9
34	2974.12	2974.12	600.00	5
33	4172.08	4172.08	600.00	7
32	1875.94	3375.94	600.00	8
31	3633.51	20534.04	1264.35	5
30	2853.95	2853.95	600.00	3
29	1914.01	7656.03	600.00	11
12	2313.29	2313.29	600.00	9
11	475.46	1901.86	600.00	1
10	1044.15	4176.59	600.00	3
9	1448.60	1448.60	2123.20	10
8	742.44	2969.75	4181.02	0
7	361.75	361.75	1923.18	2
6	4168.15	16672.62	600.00	7
5	938.15	938.15	600.00	11
4	2367.05	10968.21	600.00	6
3	337.47	1349.88	1482.64	10
2	1273.68	5094.72	3447.62	4
1	341.38	341.38	600.00	1
0	1012.89	4051.57	600.00	5
13	1693.62	1693.62	600.00	5
14	3403.84	13615.35	600.00	1
15	2733.70	10934.80	600.00	7
16	3399.64	15098.58	600.00	8
17	1763.40	1763.40	600.00	3
18	767.40	2267.40	600.00	6
19	771.50	3085.98	600.00	9
20	1354.10	1354.10	600.00	2
21	3584.34	14337.34	600.00	1
22	1014.21	1014.21	600.00	5
23	2262.96	9051.83	2116.62	0
24	2045.08	2045.08	1357.58	2
25	3161.92	3161.92	600.00	8
26	1956.71	1956.71	600.00	9
27	1359.31	5437.24	600.00	7
28	1232.55	1232.55	600.00	3
