37
idx	RT	PRT	ST	amb_id
36	177.42	177.42	600.00	1
35	2321.40	2321.40	600.00	15
34	344.29	344.29	600.00	19
33	184.59	184.59	600.00	1
32	464.39	464.39	600.00	9
31	2417.08	9668.33	2627.05	10
30	1718.85	1718.85	600.00	7
29	2882.47	11529.89	600.00	17
12	487.73	487.73	600.00	1
11	336.25	1344.99	600.00	15
10	341.12	1364.49	600.00	21
9	479.50	479.50	1886.44	10
8	1318.04	5272.16	4135.55	14
7	489.79	489.79	3734.25	20
6	585.65	2342.61	600.00	17
5	8276.59	8276.59	600.00	11
4	1044.63	5678.53	600.00	18
3	1291.37	5165.48	2083.03	12
2	317.46	1269.84	3210.92	4
1	1445.61	1445.61	600.00	1
0	2461.03	9844.12	600.00	5
13	473.39	473.39	600.00	5
14	476.49	1905.96	600.00	3
15	2573.79	10295.14	600.00	13
16	3110.14	12440.58	600.00	11
17	3094.14	3094.14	600.00	19
18	203.08	203.08	600.00	7
19	2135.34	10041.35	600.00	0
20	1444.21	1444.21	600.00	2
21	792.24	3168.96	600.00	19
22	1490.74	1490.74	600.00	9
23	1373.16	5492.64	1288.06	14
24	1922.60	1922.60	1969.01	2
25	1356.65	1356.65	600.00	12
26	690.67	690.67	600.00	21
27	1944.42	7777.66	600.00	13
28	623.06	623.06	600.00	11
