37
idx	RT	PRT	ST	amb_id
36	816.19	816.19	600.00	5
35	483.90	483.90	600.00	11
34	1048.24	1048.24	600.00	9
33	595.24	595.24	600.00	5
32	532.95	532.95	600.00	11
31	517.37	2069.47	1443.35	0
30	1612.11	1612.11	600.00	7
29	1161.46	4645.83	600.00	9
12	534.40	534.40	600.00	11
11	384.10	1536.40	600.00	3
10	1007.41	4029.64	600.00	1
9	1781.73	1781.73	2041.98	10
8	473.09	1892.36	2890.01	4
7	1002.81	1002.81	1995.91	2
6	1236.73	4946.93	600.00	7
5	595.35	595.35	600.00	11
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	10
2	1173.74	4694.98	3342.46	0
1	797.90	797.90	600.00	11
0	1008.76	4035.04	600.00	1
13	550.31	550.31	600.00	9
14	706.23	2824.94	600.00	5
15	997.76	3991.06	600.00	11
16	247.35	989.40	600.00	7
17	1727.86	1727.86	600.00	11
18	876.15	2376.15	600.00	6
19	462.31	1849.25	600.00	3
20	1784.91	1784.91	600.00	4
21	449.09	1796.37	600.00	7
22	534.43	534.43	600.00	5
23	1657.20	6628.81	1451.48	2
24	2146.95	2146.95	1340.72	4
25	334.30	334.30	600.00	0
26	958.86	958.86	600.00	1
27	504.73	2018.93	600.00	3
28	835.95	835.95	600.00	7
