37
idx	RT	PRT	ST	amb_id
36	2848.45	2848.45	600.00	7
35	1392.91	2892.91	600.00	24
34	1702.61	3202.61	600.00	16
33	756.02	2256.02	600.00	10
32	1144.24	2644.24	600.00	4
31	1103.38	10413.50	1443.35	21
30	970.56	970.56	600.00	7
29	649.11	2596.45	600.00	17
12	2924.14	4424.14	600.00	16
11	322.59	2790.35	600.00	4
10	748.41	4493.64	600.00	20
9	741.46	6741.46	2041.98	1
8	406.82	7627.29	2890.01	3
7	652.98	652.98	1995.91	10
6	1236.73	4946.93	600.00	7
5	1217.09	1217.09	600.00	13
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	0
2	960.82	9843.29	3342.46	11
1	2228.33	2228.33	600.00	27
0	1008.76	4035.04	600.00	1
13	602.00	2102.00	600.00	24
14	221.71	2386.85	600.00	2
15	557.65	2230.62	600.00	21
16	258.34	1033.37	600.00	7
17	417.25	417.25	600.00	27
18	3602.65	3602.65	600.00	13
19	462.31	3349.25	600.00	0
20	443.28	443.28	600.00	4
21	447.64	1790.57	600.00	7
22	680.96	2180.96	600.00	24
23	243.86	6975.45	1451.48	23
24	1671.60	7671.60	1340.72	27
25	454.67	454.67	600.00	10
26	4056.15	5556.15	600.00	26
27	395.95	1583.80	600.00	11
28	2150.90	2150.90	600.00	1
