37
idx	RT	PRT	ST	amb_id
18	7109.25	7109.25	600.00	1
30	5545.90	7045.90	600.00	4
29	5428.76	23215.05	600.00	0
28	4867.80	4867.80	600.00	9
35	1454.17	2954.17	600.00	2
36	757.05	2257.05	600.00	8
34	2574.54	2574.54	600.00	3
21	3739.37	14957.47	600.00	5
12	3714.70	5214.70	600.00	8
11	3471.96	15387.85	600.00	6
10	1248.60	6494.41	600.00	0
9	741.46	6741.46	2041.98	1
8	438.19	7752.78	2890.01	9
7	1406.55	7406.55	1995.91	5
6	1236.73	4946.93	600.00	7
5	1225.97	2725.97	600.00	4
4	579.85	3819.42	600.00	8
33	1176.72	1176.72	600.00	1
3	1194.63	10778.50	1615.46	3
32	241.16	241.16	600.00	5
2	1471.31	5885.26	3342.46	2
31	2312.74	9250.94	1443.35	6
1	1001.88	2501.88	600.00	0
0	1008.76	4035.04	600.00	1
15	727.18	4408.74	600.00	4
13	2518.62	2518.62	600.00	7
17	1194.43	1194.43	600.00	3
19	866.77	4967.09	600.00	0
22	687.62	2187.62	600.00	4
14	2791.44	11165.74	600.00	1
25	382.76	6382.76	600.00	5
27	1200.16	4800.64	600.00	3
26	1778.10	3278.10	600.00	2
24	1310.46	7310.46	1340.72	9
23	1781.93	7127.71	1451.48	4
20	2790.39	2790.39	600.00	0
16	4355.46	17421.85	600.00	7
