37
idx	RT	PRT	ST	amb_id
36	179.33	1679.33	600.00	10
35	527.09	2027.09	600.00	0
34	293.92	1793.92	600.00	8
33	452.19	1952.19	600.00	2
32	407.27	1907.27	600.00	0
31	705.94	2823.76	1443.35	12
30	935.48	2435.48	600.00	6
29	886.53	3546.12	600.00	17
12	518.70	518.70	600.00	1
11	322.59	2790.35	600.00	4
10	1110.27	4441.10	600.00	11
9	452.98	6452.98	2041.98	13
8	406.82	7627.29	2890.01	3
7	1002.81	1002.81	1995.91	12
6	1236.73	4946.93	600.00	7
5	1041.58	2541.58	600.00	2
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	10
2	1173.74	4694.98	3342.46	0
1	797.90	797.90	600.00	11
0	1008.76	4035.04	600.00	1
13	538.06	538.06	600.00	5
14	569.67	3778.66	600.00	14
15	1094.94	4379.77	600.00	15
16	201.15	804.58	600.00	7
17	656.89	2156.89	600.00	2
18	478.51	478.51	600.00	17
19	472.97	3391.89	600.00	4
20	493.40	6493.40	600.00	9
21	481.56	1926.23	600.00	7
22	265.96	1765.96	600.00	10
23	611.57	8446.28	1451.48	5
24	708.71	708.71	1340.72	14
25	98.86	98.86	600.00	12
26	638.55	638.55	600.00	11
27	622.95	2491.78	600.00	1
28	487.46	1987.46	600.00	8
