37
idx	RT	PRT	ST	amb_id
36	732.21	732.21	600.00	5
35	717.45	717.45	600.00	23
34	213.12	213.12	600.00	3
33	706.43	706.43	600.00	21
32	130.38	130.38	600.00	13
31	1125.54	4502.16	1443.35	0
30	432.15	432.15	600.00	11
29	715.83	2863.33	600.00	1
12	478.65	478.65	600.00	21
11	384.10	1536.40	600.00	3
10	1136.70	4546.81	600.00	13
9	515.12	515.12	2041.98	4
8	473.09	1892.36	2890.01	14
6	1201.93	4807.72	600.00	1
7	1002.81	1002.81	1995.91	12
5	529.13	529.13	600.00	21
4	579.85	3819.42	600.00	28
3	560.14	2240.57	1615.46	10
2	1173.74	4694.98	3342.46	0
1	797.90	797.90	600.00	1
0	1008.76	4035.04	600.00	11
13	538.06	538.06	600.00	25
14	272.03	1088.13	600.00	23
15	1094.94	4379.77	600.00	15
16	175.91	703.63	600.00	1
17	1616.79	1616.79	600.00	5
18	478.51	478.51	600.00	7
19	766.99	3067.94	600.00	13
20	914.76	914.76	600.00	20
21	491.82	1967.26	600.00	1
22	103.48	103.48	600.00	21
23	433.95	1735.81	1451.48	22
24	348.79	348.79	1340.72	24
25	937.26	937.26	600.00	4
26	1008.46	1008.46	600.00	23
27	431.61	3226.44	600.00	12
28	604.33	604.33	600.00	3
