37
idx	RT	PRT	ST	amb_id
36	673.13	673.13	600.00	1
35	546.29	546.29	600.00	13
34	278.30	278.30	600.00	5
33	452.19	452.19	600.00	1
32	1060.48	1060.48	600.00	7
31	491.64	1966.58	1443.35	4
29	1284.16	6636.63	600.00	6
26	1922.67	3422.67	600.00	12
12	294.04	294.04	600.00	13
10	994.11	3976.45	600.00	11
9	313.83	313.83	2041.98	0
8	644.74	2578.95	2890.01	2
7	1002.81	1002.81	1995.91	12
6	1236.73	4946.93	600.00	7
5	1400.60	1400.60	600.00	5
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	10
2	1554.52	6218.09	3342.46	4
14	272.03	1088.13	600.00	3
1	1463.54	1463.54	600.00	13
30	3126.40	3126.40	600.00	9
0	1008.76	4035.04	600.00	1
15	557.65	2230.62	600.00	1
11	2968.04	11872.17	600.00	7
16	1157.96	4631.84	600.00	5
17	872.73	872.73	600.00	13
18	876.15	2376.15	600.00	6
19	853.55	3414.20	600.00	3
20	345.84	345.84	600.00	10
21	1267.90	6571.58	600.00	8
22	745.13	745.13	600.00	1
24	1275.81	7275.81	1340.72	11
23	853.96	3415.83	1451.48	0
25	94.02	94.02	600.00	12
27	878.46	3513.85	600.00	13
13	3275.29	4775.29	600.00	10
28	691.46	691.46	600.00	5
