37
idx	RT	PRT	ST	amb_id
36	3654.78	3654.78	600.00	5
35	2093.04	3593.04	600.00	2
34	1832.89	1832.89	600.00	1
33	2550.23	2550.23	600.00	7
30	5614.76	7114.76	600.00	4
32	2218.02	2218.02	600.00	9
28	2686.80	2686.80	600.00	5
25	3478.52	3478.52	600.00	6
12	816.62	816.62	600.00	5
11	1180.03	4720.10	600.00	1
10	1136.70	4546.81	600.00	3
7	4749.82	4749.82	1995.91	8
9	319.78	319.78	2041.98	2
8	438.19	7752.78	2890.01	9
5	595.35	595.35	600.00	1
6	1236.73	4946.93	600.00	7
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	0
2	1554.52	6218.09	3342.46	4
31	1077.01	4308.05	1443.35	2
1	797.90	797.90	600.00	1
0	1894.61	7578.45	600.00	5
29	1946.11	7784.45	600.00	1
13	3190.43	4690.43	600.00	6
14	1156.71	6126.83	600.00	0
15	1622.17	6488.69	600.00	7
18	4307.31	4307.31	600.00	3
16	2483.24	9932.98	600.00	1
17	1395.31	1395.31	600.00	5
19	1261.23	6544.93	600.00	2
23	469.96	1879.83	1451.48	0
22	1582.61	1582.61	600.00	7
20	2788.57	2788.57	600.00	4
21	2299.94	9199.78	600.00	5
27	1927.22	7708.87	600.00	9
24	2030.53	2030.53	1340.72	0
26	2276.27	2276.27	600.00	7
