37
idx	RT	PRT	ST	amb_id
36	1398.64	2898.64	600.00	6
35	4363.88	4363.88	600.00	5
34	1826.41	3326.41	600.00	8
33	940.89	940.89	600.00	3
32	1249.99	2749.99	600.00	4
31	1120.43	4481.73	1443.35	0
30	2615.14	2615.14	600.00	1
29	671.98	2687.91	600.00	7
12	2924.14	4424.14	600.00	6
11	322.59	2790.35	600.00	14
10	748.41	4493.64	600.00	0
9	741.46	6741.46	2041.98	1
8	406.82	7627.29	2890.01	13
7	1193.63	7193.63	1995.91	3
6	1236.73	4946.93	600.00	7
5	1225.97	2725.97	600.00	4
4	4915.26	19661.02	600.00	5
3	560.14	2240.57	1615.46	10
2	960.82	9843.29	3342.46	11
1	3351.07	4851.07	600.00	8
0	1008.76	4035.04	600.00	1
13	550.31	550.31	600.00	9
14	221.71	2386.85	600.00	2
15	1282.37	6629.49	600.00	10
16	258.34	1033.37	600.00	7
17	1616.79	1616.79	600.00	15
18	3856.97	5356.97	600.00	14
19	510.85	3543.40	600.00	0
20	664.18	664.18	600.00	4
21	447.64	1790.57	600.00	7
22	1004.88	2504.88	600.00	8
23	433.95	1735.81	1451.48	2
24	471.83	6471.83	1340.72	9
25	1088.58	1088.58	600.00	12
26	1267.61	1267.61	600.00	11
27	397.15	1588.61	600.00	3
28	1798.89	3298.89	600.00	10
