37
idx	RT	PRT	ST	amb_id
35	1485.47	1485.47	600.00	9
36	80.74	80.74	600.00	9
34	1997.95	1997.95	600.00	21
33	251.22	251.22	600.00	5
32	407.27	407.27	600.00	11
31	725.21	2900.83	1443.35	20
30	1064.44	1064.44	600.00	1
29	886.52	3546.07	600.00	17
12	1077.33	1077.33	600.00	9
11	384.10	1536.40	600.00	23
10	748.41	4493.64	600.00	20
9	515.12	515.12	2041.98	14
8	473.09	1892.36	2890.01	24
6	1249.01	4996.04	600.00	1
7	1226.11	1226.11	1995.91	4
5	3647.76	5147.76	600.00	8
4	579.85	3819.42	600.00	18
3	560.14	2240.57	1615.46	10
2	2586.85	10347.39	3342.46	6
1	2228.33	2228.33	600.00	7
0	1008.76	4035.04	600.00	1
13	550.31	550.31	600.00	19
14	272.03	1088.13	600.00	3
15	557.65	2230.62	600.00	21
16	248.34	993.37	600.00	1
17	362.15	362.15	600.00	7
18	478.51	478.51	600.00	17
19	462.31	1849.25	600.00	23
20	523.87	523.87	600.00	12
21	460.99	1843.95	600.00	1
22	677.15	677.15	600.00	5
23	824.99	3299.95	1451.48	0
24	348.79	348.79	1340.72	10
25	77.44	77.44	600.00	20
26	1015.13	1015.13	600.00	3
27	622.95	2491.78	600.00	21
28	2029.31	2029.31	600.00	7
