37
idx	RT	PRT	ST	amb_id
36	1012.40	1012.40	600.00	15
35	1245.62	1245.62	600.00	3
34	2227.30	2227.30	600.00	7
33	791.45	791.45	600.00	15
32	667.76	667.76	600.00	9
31	1731.69	6926.76	1443.35	14
30	3059.82	4559.82	600.00	12
29	2751.01	11004.05	600.00	13
12	980.19	980.19	600.00	15
11	507.10	2028.41	600.00	5
10	901.22	5104.90	600.00	2
9	319.78	319.78	2041.98	12
8	473.09	1892.36	2890.01	14
6	1249.01	4996.04	600.00	1
7	652.98	652.98	1995.91	10
5	1217.09	1217.09	600.00	3
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	0
2	2586.85	10347.39	3342.46	6
1	2228.33	2228.33	600.00	7
0	1008.76	4035.04	600.00	1
14	272.03	1088.13	600.00	13
15	718.30	2873.21	600.00	3
16	208.86	835.42	600.00	1
17	773.30	773.30	600.00	11
18	3118.51	3118.51	600.00	5
20	443.28	443.28	600.00	4
13	3131.64	3131.64	600.00	1
21	935.52	5242.06	600.00	8
22	789.91	789.91	600.00	9
19	1065.61	4262.44	600.00	15
23	436.68	1746.72	1451.48	0
24	1266.75	1266.75	1340.72	10
25	714.59	714.59	600.00	2
26	826.12	826.12	600.00	3
27	622.95	2491.78	600.00	7
28	1621.29	1621.29	600.00	11
