37
idx	RT	PRT	ST	amb_id
36	1890.13	1890.13	600.00	9
35	2294.78	3794.78	600.00	6
34	2190.40	2190.40	600.00	5
33	2662.72	2662.72	600.00	7
30	5418.01	6918.01	600.00	2
32	2126.32	2126.32	600.00	9
28	3756.34	5256.34	600.00	8
29	2303.62	9214.49	600.00	5
12	3714.70	5214.70	600.00	8
11	1288.47	5153.90	600.00	5
10	1113.72	4454.86	600.00	1
9	452.98	6452.98	2041.98	3
8	644.74	2578.95	2890.01	2
7	1226.11	1226.11	1995.91	4
6	1236.73	4946.93	600.00	7
5	1510.19	1510.19	600.00	9
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	0
2	2586.85	10347.39	3342.46	6
31	1278.76	5115.04	1443.35	6
1	1588.45	1588.45	600.00	5
0	1008.76	4035.04	600.00	1
14	1156.71	6126.83	600.00	0
13	2518.62	2518.62	600.00	7
15	1011.40	4045.60	600.00	9
16	3025.83	12103.34	600.00	1
21	2079.61	8318.43	600.00	5
22	971.84	971.84	600.00	9
17	2682.13	4182.13	600.00	0
18	4162.81	4162.81	600.00	3
25	202.32	202.32	600.00	4
19	1724.14	8396.57	600.00	4
23	1654.03	6616.13	1451.48	2
27	1835.52	7342.09	600.00	9
26	2388.77	2388.77	600.00	7
24	3215.73	3215.73	1340.72	4
20	4348.89	4348.89	600.00	0
