37
idx	RT	PRT	ST	amb_id
36	417.21	417.21	600.00	13
35	676.60	676.60	600.00	5
34	353.55	353.55	600.00	15
33	243.88	243.88	600.00	9
32	225.92	225.92	600.00	1
31	517.37	2069.47	1443.35	0
30	872.09	872.09	600.00	3
29	506.29	3525.17	600.00	10
12	1077.33	1077.33	600.00	9
11	384.10	1536.40	600.00	3
10	994.11	3976.45	600.00	11
9	319.78	319.78	2041.98	12
8	473.09	1892.36	2890.01	4
7	1002.81	1002.81	1995.91	2
6	1236.73	4946.93	600.00	7
5	1400.60	1400.60	600.00	15
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	10
2	1173.74	4694.98	3342.46	0
1	1588.45	1588.45	600.00	5
0	1008.76	4035.04	600.00	1
13	550.31	550.31	600.00	19
14	272.03	1088.13	600.00	13
15	755.80	3023.18	600.00	5
16	258.34	1033.37	600.00	7
17	198.55	198.55	600.00	15
18	478.51	478.51	600.00	17
19	462.31	1849.25	600.00	1
20	443.28	443.28	600.00	14
21	447.64	1790.57	600.00	7
22	702.15	702.15	600.00	9
23	834.37	3337.46	1451.48	14
24	760.78	760.78	1340.72	12
25	334.30	334.30	600.00	0
26	230.73	230.73	600.00	13
27	294.39	1177.57	600.00	11
28	766.72	766.72	600.00	15
