37
idx	RT	PRT	ST	amb_id
36	80.74	80.74	600.00	21
35	612.05	612.05	600.00	11
34	2086.87	2086.87	600.00	13
33	452.19	452.19	600.00	1
32	134.75	134.75	600.00	3
31	1103.38	4413.50	1443.35	0
30	597.71	597.71	600.00	17
29	671.98	2687.91	600.00	7
12	478.65	478.65	600.00	21
11	384.10	1536.40	600.00	3
10	1110.27	4441.10	600.00	11
9	319.78	319.78	2041.98	2
8	473.09	1892.36	2890.01	4
7	652.98	652.98	1995.91	20
6	1236.73	4946.93	600.00	7
5	529.13	529.13	600.00	21
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	10
2	1173.74	4694.98	3342.46	0
1	797.90	797.90	600.00	11
0	1008.76	4035.04	600.00	1
13	538.06	538.06	600.00	5
14	272.03	1088.13	600.00	13
15	557.65	2230.62	600.00	1
16	258.34	1033.37	600.00	7
17	1278.96	1278.96	600.00	3
18	478.51	478.51	600.00	17
19	617.33	2469.30	600.00	21
20	443.28	443.28	600.00	14
21	447.64	1790.57	600.00	7
22	358.39	358.39	600.00	13
23	433.95	1735.81	1451.48	12
24	348.79	348.79	1340.72	24
25	434.02	434.02	600.00	20
26	306.97	306.97	600.00	23
27	533.78	2135.12	600.00	11
28	829.23	829.23	600.00	27
