37
idx	RT	PRT	ST	amb_id
36	179.33	179.33	600.00	1
35	570.28	570.28	600.00	11
34	2788.47	2788.47	600.00	9
33	733.95	733.95	600.00	15
32	313.96	313.96	600.00	11
31	750.48	3001.90	1443.35	4
30	2745.08	2745.08	600.00	13
29	671.98	2687.91	600.00	7
12	478.65	478.65	600.00	11
11	384.10	1536.40	600.00	13
10	1136.70	4546.81	600.00	3
9	313.83	313.83	2041.98	0
8	644.74	2578.95	2890.01	2
7	1226.11	1226.11	1995.91	14
6	1236.73	4946.93	600.00	7
5	529.13	529.13	600.00	11
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	10
2	1554.52	6218.09	3342.46	4
1	1692.83	1692.83	600.00	9
0	1008.76	4035.04	600.00	1
13	538.06	538.06	600.00	5
14	221.71	2386.85	600.00	12
15	557.65	2230.62	600.00	1
16	258.34	1033.37	600.00	7
17	2310.68	2310.68	600.00	17
18	647.85	2147.85	600.00	8
19	617.33	2469.30	600.00	11
20	523.87	523.87	600.00	12
21	447.64	1790.57	600.00	7
22	460.04	460.04	600.00	13
24	829.96	829.96	1340.72	10
23	853.96	3415.83	1451.48	0
26	820.78	820.78	600.00	9
25	202.32	202.32	600.00	14
27	622.95	2491.78	600.00	1
28	1376.59	2876.59	600.00	16
