37
idx	RT	PRT	ST	amb_id
36	1754.69	1754.69	600.00	11
35	1405.26	1405.26	600.00	3
34	1833.69	1833.69	600.00	7
33	1541.77	3041.77	600.00	2
32	5138.55	5138.55	600.00	5
31	1545.08	6180.30	1443.35	8
30	3708.18	5208.18	600.00	4
29	2907.20	13128.80	600.00	6
12	2924.14	4424.14	600.00	6
11	395.18	3080.73	600.00	2
10	748.41	4493.64	600.00	0
9	741.46	6741.46	2041.98	1
8	438.19	7752.78	2890.01	9
7	1226.11	1226.11	1995.91	4
6	1236.73	4946.93	600.00	7
5	1217.09	1217.09	600.00	3
4	4915.26	19661.02	600.00	5
3	560.14	2240.57	1615.46	10
2	960.82	9843.29	3342.46	11
1	3351.07	4851.07	600.00	8
0	1008.76	4035.04	600.00	1
13	2043.27	3543.27	600.00	10
14	1595.70	6382.79	600.00	3
15	1017.68	5570.72	600.00	2
16	258.34	1033.37	600.00	7
17	1643.73	3143.73	600.00	0
18	2168.42	2168.42	600.00	7
19	890.12	5060.47	600.00	8
20	1799.91	1799.91	600.00	2
21	1969.51	7878.03	600.00	11
22	1457.21	2957.21	600.00	4
23	1281.59	11126.35	1451.48	1
24	940.46	6940.46	1340.72	3
25	2113.28	8113.28	600.00	9
26	1913.43	3413.43	600.00	10
27	932.54	5230.14	600.00	8
28	2185.88	3685.88	600.00	0
