37
idx	RT	PRT	ST	amb_id
36	80.74	1580.74	600.00	20
35	994.93	2494.93	600.00	22
34	2703.34	2703.34	600.00	13
33	452.19	452.19	600.00	21
32	1396.14	1396.14	600.00	19
31	496.13	1984.53	1443.35	24
30	3147.56	3147.56	600.00	23
29	649.11	2596.45	600.00	17
12	410.54	410.54	600.00	25
11	322.59	2790.35	600.00	4
10	748.41	4493.64	600.00	10
9	741.46	6741.46	2041.98	1
8	406.82	7627.29	2890.01	3
7	1002.81	1002.81	1995.91	22
6	1236.73	4946.93	600.00	7
5	1225.97	2725.97	600.00	24
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	0
2	960.82	9843.29	3342.46	11
1	1588.45	1588.45	600.00	25
0	1008.76	4035.04	600.00	1
13	550.31	550.31	600.00	19
14	221.71	2386.85	600.00	2
15	557.65	2230.62	600.00	21
16	258.34	1033.37	600.00	7
17	460.65	1960.65	600.00	24
18	3242.45	3242.45	600.00	25
19	462.31	3349.25	600.00	0
20	828.03	6828.03	600.00	19
21	447.64	1790.57	600.00	7
22	530.76	530.76	600.00	21
23	243.86	6975.45	1451.48	13
24	3981.03	3981.03	1340.72	16
25	309.14	309.14	600.00	24
26	1126.26	2626.26	600.00	22
27	395.95	1583.80	600.00	11
28	2150.90	2150.90	600.00	1
