37
idx	RT	PRT	ST	amb_id
36	80.74	80.74	600.00	11
35	544.58	544.58	600.00	1
34	1269.77	1269.77	600.00	7
33	452.19	452.19	600.00	13
32	366.14	366.14	600.00	1
31	705.94	2823.76	1443.35	2
30	1997.27	1997.27	600.00	3
29	1382.99	5531.96	600.00	7
12	497.16	497.16	600.00	11
11	384.10	1536.40	600.00	3
10	1113.72	4454.86	600.00	1
9	319.78	319.78	2041.98	12
8	473.09	1892.36	2890.01	4
7	1002.81	1002.81	1995.91	2
6	1236.73	4946.93	600.00	7
5	595.35	595.35	600.00	11
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	10
2	1173.74	4694.98	3342.46	0
1	797.90	797.90	600.00	11
0	1008.76	4035.04	600.00	1
13	538.06	538.06	600.00	5
14	272.03	1088.13	600.00	13
15	960.52	3842.07	600.00	11
16	258.34	1033.37	600.00	7
17	1278.96	1278.96	600.00	3
18	647.85	2147.85	600.00	8
19	748.66	2994.65	600.00	1
20	443.28	443.28	600.00	14
21	447.64	1790.57	600.00	7
22	358.39	358.39	600.00	13
23	824.99	3299.95	1451.48	10
24	760.78	760.78	1340.72	12
25	98.86	98.86	600.00	2
26	742.43	742.43	600.00	5
27	779.04	3116.14	600.00	11
28	834.50	834.50	600.00	7
