37
idx	RT	PRT	ST	amb_id
36	948.45	948.45	600.00	23
35	620.06	620.06	600.00	1
34	1270.66	1270.66	600.00	21
33	727.51	727.51	600.00	23
32	680.07	680.07	600.00	19
31	687.76	2751.03	1443.35	12
30	2616.08	2616.08	600.00	11
29	886.52	3546.07	600.00	7
12	980.19	980.19	600.00	15
11	384.10	1536.40	600.00	23
10	748.41	4493.64	600.00	20
9	515.12	515.12	2041.98	24
8	473.09	1892.36	2890.01	4
6	1249.01	4996.04	600.00	21
7	1002.81	1002.81	1995.91	12
5	529.13	529.13	600.00	1
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	10
2	1173.74	4694.98	3342.46	0
1	1692.83	1692.83	600.00	9
0	1008.76	4035.04	600.00	21
13	550.31	550.31	600.00	19
14	272.03	1088.13	600.00	3
15	192.51	770.03	600.00	9
16	211.56	846.25	600.00	21
17	773.30	773.30	600.00	1
18	478.51	478.51	600.00	7
19	472.97	1891.89	600.00	11
20	523.87	523.87	600.00	22
21	475.74	1902.97	600.00	21
22	780.12	780.12	600.00	19
23	454.20	1816.80	1451.48	14
24	443.10	443.10	1340.72	2
25	110.59	110.59	600.00	12
26	780.56	780.56	600.00	9
27	785.58	3142.33	600.00	1
28	829.23	829.23	600.00	17
