37
idx	RT	PRT	ST	amb_id
36	1123.70	1123.70	600.00	5
35	465.98	465.98	600.00	11
34	473.31	473.31	600.00	7
33	382.09	1882.09	600.00	2
32	349.36	349.36	600.00	11
31	517.37	2069.47	1443.35	10
30	2596.44	2596.44	600.00	9
28	886.48	886.48	600.00	7
12	539.39	539.39	600.00	1
11	619.60	2478.38	600.00	9
10	1113.72	4454.86	600.00	11
9	3514.60	3514.60	2041.98	6
8	644.74	2578.95	2890.01	2
7	1226.11	1226.11	1995.91	4
6	1236.73	4946.93	600.00	7
5	529.13	529.13	600.00	1
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	0
2	1173.74	4694.98	3342.46	10
1	1588.45	1588.45	600.00	5
0	1008.76	4035.04	600.00	11
29	1571.04	6284.17	600.00	1
13	1605.75	1605.75	600.00	5
14	272.03	1088.13	600.00	3
16	201.15	804.58	600.00	7
15	1242.09	4968.37	600.00	9
17	1118.08	1118.08	600.00	1
18	944.71	2444.71	600.00	8
19	779.17	3116.68	600.00	11
20	345.84	345.84	600.00	0
21	499.62	1998.49	600.00	7
22	78.43	78.43	600.00	3
27	421.17	3184.67	600.00	4
26	772.09	772.09	600.00	3
25	334.30	334.30	600.00	10
24	1456.89	7456.89	1340.72	5
23	736.92	2947.69	1451.48	0
