37
idx	RT	PRT	ST	amb_id
36	1078.55	1078.55	600.00	9
35	1587.04	1587.04	600.00	5
34	1702.61	3202.61	600.00	16
33	727.51	727.51	600.00	13
32	1383.20	2883.20	600.00	14
31	1168.27	4673.06	1443.35	0
30	2455.22	2455.22	600.00	15
29	671.98	2687.91	600.00	7
12	2924.14	4424.14	600.00	16
11	322.59	2790.35	600.00	4
10	748.41	4493.64	600.00	10
9	741.46	6741.46	2041.98	1
8	406.82	7627.29	2890.01	13
7	1406.55	7406.55	1995.91	15
6	1236.73	4946.93	600.00	7
5	1217.09	1217.09	600.00	3
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	0
2	960.82	9843.29	3342.46	11
1	2228.33	2228.33	600.00	17
0	1008.76	4035.04	600.00	1
13	602.00	2102.00	600.00	14
14	221.71	2386.85	600.00	2
15	987.75	5451.00	600.00	12
16	258.34	1033.37	600.00	7
17	417.25	417.25	600.00	17
18	3602.65	3602.65	600.00	3
19	462.31	3349.25	600.00	0
20	876.14	876.14	600.00	14
21	447.64	1790.57	600.00	7
22	677.15	677.15	600.00	5
23	433.95	1735.81	1451.48	2
24	1671.60	7671.60	1340.72	17
25	3747.88	3747.88	600.00	8
26	4056.15	5556.15	600.00	6
27	395.95	1583.80	600.00	11
28	2150.90	2150.90	600.00	1
