37
idx	RT	PRT	ST	amb_id
36	598.39	598.39	600.00	3
35	204.45	204.45	600.00	9
34	397.45	397.45	600.00	7
33	153.18	153.18	600.00	5
32	834.58	834.58	600.00	3
31	450.04	1800.18	1443.35	2
30	948.53	2448.53	600.00	8
29	2341.13	9364.51	600.00	1
12	512.18	512.18	600.00	9
11	384.10	1536.40	600.00	3
10	994.11	3976.45	600.00	1
9	313.83	313.83	2041.98	10
8	438.96	7755.82	2890.01	5
5	747.79	747.79	600.00	11
7	1002.81	1002.81	1995.91	2
6	1236.73	4946.93	600.00	7
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	0
2	1554.52	6218.09	3342.46	4
1	1692.83	1692.83	600.00	9
0	1008.76	4035.04	600.00	11
13	3190.43	4690.43	600.00	6
14	1129.19	4516.78	600.00	11
15	1006.60	4026.39	600.00	3
16	202.41	809.63	600.00	7
17	1090.87	1090.87	600.00	9
18	843.06	2343.06	600.00	8
19	613.10	2452.40	600.00	1
20	466.40	466.40	600.00	0
21	423.76	1695.05	600.00	7
24	754.83	754.83	1340.72	10
22	967.04	967.04	600.00	3
23	442.44	7769.77	1451.48	11
25	95.75	95.75	600.00	2
27	1096.60	4386.41	600.00	9
26	897.24	2397.24	600.00	0
28	810.62	810.62	600.00	7
