37
idx	RT	PRT	ST	amb_id
36	680.67	680.67	600.00	1
35	4438.07	4438.07	600.00	9
26	2244.57	3744.57	600.00	6
30	1467.62	1467.62	600.00	5
34	2209.29	3709.29	600.00	2
31	1324.78	5299.11	1443.35	4
32	742.67	742.67	600.00	3
23	1732.75	12930.98	1451.48	11
12	3694.19	5194.19	600.00	8
11	3471.96	15387.85	600.00	6
10	748.41	4493.64	600.00	10
9	557.09	6557.09	2041.98	1
8	1769.27	7077.08	2890.01	0
7	1002.81	1002.81	1995.91	12
6	2341.36	9365.43	600.00	13
5	1400.60	1400.60	600.00	5
4	4969.80	19879.21	600.00	9
33	446.15	1946.15	600.00	12
3	1194.63	10778.50	1615.46	3
2	1471.31	5885.26	3342.46	2
1	797.90	797.90	600.00	1
0	1144.92	6079.68	600.00	0
29	706.78	2827.13	600.00	13
13	602.00	2102.00	600.00	4
14	3681.17	14724.69	600.00	7
15	557.65	2230.62	600.00	11
16	1157.96	4631.84	600.00	5
17	1194.43	1194.43	600.00	3
18	3996.66	5496.66	600.00	10
19	1509.00	7535.99	600.00	4
20	1341.66	7341.66	600.00	11
21	482.77	1931.07	600.00	13
22	1233.92	2733.92	600.00	12
24	998.09	6998.09	1340.72	1
28	691.46	691.46	600.00	5
25	884.27	6884.27	600.00	3
27	834.90	4839.61	600.00	2
