37
idx	RT	PRT	ST	amb_id
36	812.65	2312.65	600.00	4
35	2412.11	3912.11	600.00	2
34	3198.14	3198.14	600.00	5
33	1673.98	1673.98	600.00	9
32	2190.15	2190.15	600.00	7
31	1716.84	6867.34	1443.35	6
30	3054.62	4554.62	600.00	10
29	2929.98	13219.93	600.00	0
12	518.70	518.70	600.00	1
11	395.18	3080.73	600.00	2
10	5261.65	22546.61	600.00	8
9	515.12	515.12	2041.98	4
8	438.96	7755.82	2890.01	5
7	652.98	652.98	1995.91	10
6	2341.36	9365.43	600.00	3
5	711.17	2211.17	600.00	0
4	579.85	3819.42	600.00	8
3	616.66	8466.65	1615.46	11
2	1804.35	13217.38	3342.46	9
1	797.90	797.90	600.00	1
0	2903.04	13112.14	600.00	6
13	3061.54	3061.54	600.00	7
14	1093.48	5873.91	600.00	0
15	1325.64	5302.57	600.00	11
16	1773.32	8593.27	600.00	2
17	388.55	1888.55	600.00	6
18	3132.78	3132.78	600.00	1
19	446.75	3286.99	600.00	10
20	2908.67	8908.67	600.00	3
21	1293.19	6672.76	600.00	6
22	892.25	2392.25	600.00	0
23	1055.25	4220.99	1451.48	4
24	1655.70	7655.70	1340.72	11
25	765.87	765.87	600.00	10
26	1311.23	1311.23	600.00	5
27	1167.93	4671.73	600.00	9
28	1306.82	2806.82	600.00	2
