37
idx	RT	PRT	ST	amb_id
36	417.21	417.21	600.00	5
35	561.39	561.39	600.00	11
34	424.41	424.41	600.00	7
33	737.52	737.52	600.00	9
32	622.13	622.13	600.00	11
31	517.37	2069.47	1443.35	0
30	2730.72	2730.72	600.00	1
29	886.77	5047.08	600.00	8
12	309.38	309.38	600.00	11
11	384.10	1536.40	600.00	3
10	994.11	3976.45	600.00	1
9	3514.60	3514.60	2041.98	6
8	473.09	1892.36	2890.01	4
7	1002.81	1002.81	1995.91	2
6	1236.73	4946.93	600.00	7
5	1510.19	1510.19	600.00	9
4	579.85	3819.42	600.00	8
3	560.14	2240.57	1615.46	10
2	1173.74	4694.98	3342.46	0
1	1588.45	1588.45	600.00	5
0	1008.76	4035.04	600.00	11
13	1249.25	1249.25	600.00	5
14	1003.01	4012.02	600.00	3
16	197.23	788.94	600.00	7
17	603.48	2103.48	600.00	10
15	772.74	3090.96	600.00	11
18	478.51	1978.51	600.00	8
19	736.62	2946.48	600.00	1
20	995.29	6995.29	600.00	9
21	450.72	1802.86	600.00	7
22	733.18	733.18	600.00	11
23	316.26	7265.02	1451.48	3
24	1613.17	1613.17	1340.72	2
26	1136.92	1136.92	600.00	5
27	701.25	4304.99	600.00	10
25	334.30	334.30	600.00	0
28	837.57	837.57	600.00	7
