69
idx	RT	PRT	ST	amb_id
68	7468.78	29875.10	600.00	3
67	9358.95	10858.95	600.00	0
66	9091.07	36364.27	600.00	7
65	7248.26	7248.26	600.00	5
64	6887.28	12887.28	600.00	9
63	7784.27	9284.27	600.00	4
62	6628.90	26515.59	1295.39	10
61	7605.93	30423.70	600.00	11
60	6433.13	25732.51	600.00	3
59	7068.85	29775.39	600.00	6
28	5391.14	21564.55	1577.04	8
27	1951.30	3451.30	600.00	0
26	1869.81	3369.81	600.00	6
25	1951.33	1951.33	600.00	9
24	2095.77	2095.77	600.00	1
23	2064.56	9758.25	600.00	10
22	1577.06	7808.25	600.00	4
21	2545.04	16180.17	1591.84	11
20	3459.09	9459.09	2449.96	7
19	5054.87	21719.47	600.00	2
18	1361.24	5444.98	600.00	9
17	1283.92	11135.67	1614.47	5
16	1333.72	1333.72	600.00	1
15	518.55	3574.22	600.00	2
14	1707.53	6830.12	1206.81	0
13	1041.56	2541.56	600.00	4
0	2280.63	2280.63	600.00	9
1	727.05	2227.05	600.00	8
2	1844.25	1844.25	600.00	5
3	860.27	4941.07	600.00	2
4	2122.11	2122.11	1540.69	6
5	4700.21	4700.21	600.00	3
6	519.18	2019.18	600.00	4
7	1896.79	7587.15	600.00	7
8	442.82	1942.82	600.00	0
9	1843.39	8873.55	600.00	10
10	707.09	707.09	600.00	1
11	1438.80	7438.80	600.00	11
12	338.81	1355.25	2819.93	8
29	2325.78	3825.78	600.00	4
30	2555.88	10223.53	600.00	5
31	2822.15	12788.61	600.00	10
32	3006.97	4506.97	600.00	6
33	2682.74	2682.74	600.00	9
34	2620.62	11982.49	600.00	0
35	2829.14	2829.14	600.00	1
36	3725.30	14901.19	600.00	3
37	6362.41	26949.66	600.00	4
38	5463.21	5463.21	600.00	11
39	3654.61	9654.61	1387.33	5
40	2735.78	4235.78	600.00	10
41	3390.02	3390.02	600.00	9
42	2991.84	4491.84	600.00	0
43	2419.69	11178.78	600.00	6
44	3495.84	9495.84	600.00	1
45	3484.22	15436.88	600.00	2
46	3386.05	3386.05	600.00	6
47	3990.84	5490.84	600.00	10
48	6412.96	25651.82	600.00	7
49	3268.09	4768.09	600.00	0
50	4214.61	4214.61	600.00	3
51	5322.52	11322.52	600.00	9
52	3914.17	5414.17	600.00	6
53	7907.87	31631.47	600.00	1
54	6280.74	26622.96	600.00	0
55	7419.34	31177.35	600.00	2
56	4733.72	24934.86	1513.94	5
57	4538.50	19654.01	600.00	10
58	7555.12	9055.12	600.00	8
