69
idx	RT	PRT	ST	amb_id
68	6611.94	27947.74	600.00	10
67	7446.78	8946.78	600.00	2
66	6717.04	26868.15	600.00	3
65	6407.43	7907.43	600.00	0
64	4732.17	10732.17	600.00	9
63	5908.40	5908.40	600.00	7
62	4264.03	17056.11	1295.39	4
61	8643.40	36073.60	600.00	6
60	4644.22	20076.86	600.00	0
59	5028.75	21614.99	600.00	10
28	1486.41	11945.62	1577.04	3
27	1910.20	1910.20	600.00	9
26	2223.33	3723.33	600.00	0
25	2436.42	3936.42	600.00	4
24	1750.44	1750.44	600.00	1
23	1020.55	4082.20	600.00	3
22	1371.76	6987.06	600.00	2
21	2557.39	16229.57	1591.84	7
20	3174.27	3174.27	2449.96	10
19	5069.18	20276.70	600.00	5
18	3596.57	15886.28	600.00	6
17	639.16	8556.65	1614.47	11
16	988.39	988.39	600.00	1
15	886.07	3544.26	600.00	3
14	815.52	3262.10	1206.81	0
13	836.26	2336.26	600.00	2
0	1347.92	1347.92	600.00	1
1	727.05	2227.05	600.00	8
2	1199.50	1199.50	600.00	11
3	615.64	3962.56	600.00	0
4	1525.61	1525.61	1540.69	4
5	933.67	2433.67	600.00	6
6	91.72	1591.72	600.00	2
7	1611.97	7947.89	600.00	10
8	367.27	367.27	600.00	3
9	1513.29	6053.17	600.00	7
10	752.92	752.92	600.00	5
11	2285.16	8285.16	600.00	9
12	338.81	1355.25	2819.93	8
29	3117.04	3117.04	600.00	11
30	2750.22	12500.89	600.00	2
31	5947.58	25290.31	600.00	8
32	3349.54	3349.54	600.00	1
33	2125.56	2125.56	600.00	9
34	2420.97	11183.89	600.00	0
35	2571.24	4071.24	600.00	4
36	3700.70	14802.79	600.00	3
37	5493.03	23472.13	600.00	6
38	5475.56	5475.56	600.00	7
39	3628.30	9628.30	1387.33	9
40	3025.43	4525.43	600.00	2
41	2832.38	2832.38	600.00	11
42	2792.19	4292.19	600.00	0
43	2698.40	12293.62	600.00	4
44	3913.85	9913.85	600.00	1
45	3332.25	14829.01	600.00	10
46	6842.27	12842.27	600.00	5
47	4427.06	4427.06	600.00	11
48	4465.88	19363.51	600.00	4
49	3068.44	4568.44	600.00	0
50	5559.21	7059.21	600.00	2
51	3155.05	9155.05	600.00	3
52	4042.35	5542.35	600.00	0
53	3941.96	17267.83	600.00	10
54	5281.69	21126.78	600.00	3
55	4175.80	16703.21	600.00	9
56	4501.04	24004.16	1513.94	1
57	6423.27	27193.10	600.00	8
58	7261.13	7261.13	600.00	11
